StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,days,oppo_busi,fac_oppo,oppo_Industry,RN,f_won_before
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2017,8,820,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,2,0
1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2017,10,737,Consultancy (Non-research)SME (small to medium enterprise),0012e000002ZLg7AAGConsultancy (Non-research),Consultancy (Non-research)Technology: IT & Telephone Services,1,0
1,Philanthropic,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Transportation & Logistics,Transportation & Logistics,Multinational / Other Large Corporate,1,1,0,2019,2,260,PhilanthropicMultinational / Other Large Corporate,0012e000002ZLg7AAGPhilanthropic,PhilanthropicTransportation & Logistics,2,0
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2016,6,1225,Research ContractSME (small to medium enterprise),NotGivenResearch Contract,Research ContractHealth,1,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Education,University,1,0,0,2016,3,819,Research ContractUniversity,0012e000002ZLg7AAGResearch Contract,Research ContractServices,1,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,University,1,0,0,2016,5,1253,Research ContractUniversity,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,2,1
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2016,6,1225,Research ContractSME (small to medium enterprise),NotGivenResearch Contract,Research ContractHealth,2,0
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Multinational / Other Large Corporate,1,1,0,2019,5,8,Research ContractMultinational / Other Large Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractDefence,7,1
1,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,University,1,0,0,2016,1,72,Research ContractUniversity,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2016,11,1074,Technology TransferMultinational / Other Large Corporate,0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,2,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2017,6,0,Research ContractGovernment: Australia: Local & State,0012e000002ZLg7AAGResearch Contract,Research ContractPublic Administration,11,1
0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Services,Financial & Insurance,Large Australian Corporate,1,0,0,2017,10,731,Technology TransferLarge Australian Corporate,0012e000002ZmnxAACTechnology Transfer,Technology TransferServices,2,1
1,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2017,1,1019,GrantsSME (small to medium enterprise),0012e000002ZLg7AAGGrants,GrantsTechnology: IT & Telephone Services,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2016,11,1074,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
1,Panel,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2017,7,826,PanelGovernment: Australia: Local & State,0012e000002ZLg7AAGPanel,PanelPublic Administration,12,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2017,5,904,Research ContractSME (small to medium enterprise),0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,1,0,2018,4,556,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractConstruction & Construction Materials,1,0
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Health,Medical Devices,SME (small to medium enterprise),1,0,0,2019,9,156,Research ContractSME (small to medium enterprise),NotGivenResearch Contract,Research ContractHealth,1,0
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2019,7,12,Research ContractGovernment: Australia: Local & State,0012e000002ZLg7AAGResearch Contract,Research ContractPublic Administration,30,1
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2016,7,1205,Research ContractGovernment: Australia: Federal,NotGivenResearch Contract,Research ContractPublic Administration,1,0
1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2015,11,80,Technology TransferSME (small to medium enterprise),0012e000002ZLg7AAGTechnology Transfer,Technology TransferHealth,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,4,942,Research ContractGovernment: Australia: Federal,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,7,1
1,Panel,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Defence,Defence,Government: Australia: Federal,1,0,0,2017,6,855,PanelGovernment: Australia: Federal,0012e000002ZLg7AAGPanel,PanelDefence,3,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Transportation & Logistics,Transportation & Logistics,SME (small to medium enterprise),1,0,0,2018,4,17,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractTransportation & Logistics,1,0
0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2017,11,723,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,33,1
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Large Australian Corporate,1,1,0,2019,4,35,Research ContractLarge Australian Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractTechnology: IT & Telephone Services,3,1
1,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Construction & Construction Materials,Construction & Construction Materials,Large Australian Corporate,1,0,0,2017,1,1019,GrantsLarge Australian Corporate,0012e000002ZLg7AAGGrants,GrantsConstruction & Construction Materials,1,0
0,Panel,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,0,2017,7,851,PanelGovernment: Australia: Local & State,NotGivenPanel,PanelServices,1,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Health,Biotechnology (non-Pharma),Not for profit,1,0,0,2016,5,1253,Research ContractNot for profit,0012e000002ZLg7AAGResearch Contract,Research ContractHealth,1,0
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2018,9,328,Research ContractGovernment: Australia: Local & State,0012e000002ZLg7AAGResearch Contract,Research ContractHealth,4,1
0,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2016,8,1187,Consultancy (Non-research)Government: Australia: Federal,NotGivenConsultancy (Non-research),Consultancy (Non-research)Health,1,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Large Australian Corporate,1,1,0,2018,3,32,Research ContractLarge Australian Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractTechnology: IT & Telephone Services,2,0
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2016,7,1218,Research ContractMultinational / Other Large Corporate,NotGivenResearch Contract,Research ContractHealth,1,0
1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Mining & Refining,Mining & Refining,SME (small to medium enterprise),1,0,0,2017,5,908,Technology TransferSME (small to medium enterprise),0012e000002ZLg7AAGTechnology Transfer,Technology TransferMining & Refining,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2017,7,841,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,23,1
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Mining & Refining,Mining & Refining,Large Australian Corporate,1,0,0,2017,6,855,Research ContractLarge Australian Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractMining & Refining,5,0
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2016,7,1218,Research ContractMultinational / Other Large Corporate,NotGivenResearch Contract,Research ContractHealth,2,0
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Financial & Insurance,Government: International,1,0,0,2018,10,388,Consultancy (Non-research)Government: International,0012e000002ZLg7AAGConsultancy (Non-research),Consultancy (Non-research)Services,3,1
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2017,9,791,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health,27,1
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,"Retail, Travel, Hospitality & Leisure",Government: Australia: Local & State,1,0,0,2019,7,7,Research ContractGovernment: Australia: Local & State,0012e000002ZLg7AAGResearch Contract,Research ContractServices,1,0
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2018,11,432,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractPublic Administration,13,1
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2017,7,826,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractHealth,25,1
1,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Construction & Construction Materials,Construction & Construction Materials,Large Australian Corporate,1,0,0,2018,7,91,GrantsLarge Australian Corporate,0012e000002ZLg7AAGGrants,GrantsConstruction & Construction Materials,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2017,7,826,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractHealth,1,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Financial & Insurance,Government: International,1,0,0,2017,6,547,Custom Education (MSPACE Included)Government: International,0012e000002ZLg7AAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,2,0
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Not for profit,1,0,0,2016,10,1115,Research ContractNot for profit,NotGivenResearch Contract,Research ContractPublic Administration,1,0
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2018,11,113,Research ContractGovernment: Australia: Local & State,0012e000002ZLg7AAGResearch Contract,Research ContractServices,3,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Medical Devices,Large Australian Corporate,1,0,0,2017,3,959,Research ContractLarge Australian Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,0,2016,5,1253,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractConstruction & Construction Materials,1,0
0,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Not for profit,1,0,0,2016,10,1115,Consultancy (Non-research)Not for profit,NotGivenConsultancy (Non-research),Consultancy (Non-research)Public Administration,2,0
1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2017,11,716,Consultancy (Non-research)SME (small to medium enterprise),0012e000002ZLg7AAGConsultancy (Non-research),Consultancy (Non-research)Technology: IT & Telephone Services,6,1
0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Medical Devices,Multinational / Other Large Corporate,1,0,0,2017,6,882,Technology TransferMultinational / Other Large Corporate,0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,1,0
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Community,Government: Australia: Local & State,1,0,0,2017,6,27,Consultancy (Non-research)Government: Australia: Local & State,0012e000002ZLg7AAGConsultancy (Non-research),Consultancy (Non-research)Services,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Services,Environmental,Government: Australia: Federal,1,1,0,2017,7,826,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractServices,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2018,3,57,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractTechnology: IT & Telephone Services,8,1
0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2017,6,882,Technology TransferSME (small to medium enterprise),0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,1,0
0,Grants,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Engineering and Scientific,Government: Australia: Federal,1,0,0,2019,6,31,GrantsGovernment: Australia: Federal,0012e000002ZLg7AAGGrants,GrantsServices,10,1
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2016,8,1183,Custom Education (MSPACE Included)Government: Australia: Local & State,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,2,40,Research ContractNot for profit,0012e000002ZLg7AAGResearch Contract,Research ContractHealth,3,1
0,Grants,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Engineering and Scientific,Government: Australia: Federal,1,0,0,2019,6,31,GrantsGovernment: Australia: Federal,0012e000002ZLg7AAGGrants,GrantsServices,11,1
0,Research Contract,RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2017,9,773,Research ContractGovernment: Australia: Federal,0012e000002Zt1RAASResearch Contract,Research ContractPublic Administration,24,1
1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,0,2018,8,98,Consultancy (Non-research)SME (small to medium enterprise),0012e000002ZLg7AAGConsultancy (Non-research),Consultancy (Non-research)Construction & Construction Materials,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2016,8,1172,Custom Education (MSPACE Included)Government: Australia: Federal,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,3,0
1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,0,2019,2,14,Research ContractMultinational / Other Large Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractTechnology: IT & Telephone Services,1,0
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2016,9,1136,Consultancy (Non-research)Government: Australia: Federal,0012e000002Zt1RAASConsultancy (Non-research),Consultancy (Non-research)Public Administration,5,0
0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,Financial & Insurance,PFRO (Publicly-Funded Research Organisation),1,0,0,2018,8,108,Technology TransferPFRO (Publicly-Funded Research Organisation),0012e000002ZLg7AAGTechnology Transfer,Technology TransferServices,1,0
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2017,2,976,Research ContractGovernment: Australia: Federal,NotGivenResearch Contract,Research ContractPublic Administration,6,0
1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Education,University,1,0,0,2017,4,938,Technology TransferUniversity,0012e000002ZLg7AAGTechnology Transfer,Technology TransferServices,2,0
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2017,7,847,Research ContractGovernment: Australia: Federal,NotGivenResearch Contract,Research ContractPublic Administration,10,1
1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Education,Education,Not for profit,0,1,0,2018,2,60,Technology TransferNot for profit,0012e000002ZLg7AAGTechnology Transfer,Technology TransferEducation,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZNYOAA4,NotGiven,0,Services,Community,Not for profit,1,0,0,2017,7,835,Custom Education (MSPACE Included)Not for profit,0012e000002ZNYOAA4Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,3,1
0,Grants,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2018,5,657,GrantsGovernment: Australia: Federal,0012e000002ZLg7AAGGrants,GrantsPublic Administration,7,1
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2016,10,1108,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractServices,1,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,0,2017,2,982,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractConstruction & Construction Materials,1,0
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2016,9,1141,Research ContractNot for profit,NotGivenResearch Contract,Research ContractServices,1,0
1,Grants,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,1,2019,7,208,GrantsGovernment: Australia: Federal,0012e000002ZLg7AAGGrants,GrantsPublic Administration,26,1
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZNYOAA4,NotGiven,0,Transportation & Logistics,Transportation & Logistics,Government: Australia: Local & State,1,0,0,2016,10,1123,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZNYOAA4Custom Education (MSPACE Included),Custom Education (MSPACE Included)Transportation & Logistics,1,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,0,2018,6,33,Research ContractMultinational / Other Large Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractHealth,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,4,935,Custom Education (MSPACE Included)Government: Australia: Local & State,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,1,0
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,0,2017,9,789,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractEnergy & Utilities,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2017,9,781,Custom Education (MSPACE Included)Not for profit,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,11,1
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2015,11,31,Research ContractSME (small to medium enterprise),NotGivenResearch Contract,Research ContractTechnology: IT & Telephone Services,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2017,6,858,Research ContractGovernment: Australia: Local & State,0012e000002ZmnxAACResearch Contract,Research ContractServices,4,1
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2016,11,1072,Custom Education (MSPACE Included)Not for profit,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,8,1
0,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,1,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2017,3,954,GrantsSME (small to medium enterprise),0012e000002ZLg7AAGGrants,GrantsTechnology: IT & Telephone Services,4,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2017,5,890,Research ContractGovernment: Australia: Local & State,0012e000002ZmnxAACResearch Contract,Research ContractServices,3,1
1,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2019,9,118,Technology TransferSME (small to medium enterprise),0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,29,1
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2016,9,1132,Consultancy (Non-research)Government: Australia: Local & State,0012e000002ZGfbAAGConsultancy (Non-research),Consultancy (Non-research)Health,1,0
1,Technology Transfer,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2019,2,152,Technology TransferSME (small to medium enterprise),0012e000002ZLg7AAGTechnology Transfer,Technology TransferTechnology: IT & Telephone Services,9,1
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,0,2017,1,1004,Custom Education (MSPACE Included)Government: Australia: Local & State,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
1,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,6,378,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration,34,1
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2017,2,982,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractTechnology: IT & Telephone Services,3,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2017,7,836,Research ContractGovernment: Australia: Local & State,0012e000002ZmnxAACResearch Contract,Research ContractServices,5,1
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,6,434,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration,38,1
1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,0,2015,11,14,Technology TransferSME (small to medium enterprise),0012e000002ZLg7AAGTechnology Transfer,Technology TransferEnergy & Utilities,1,0
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZNYOAA4,NotGiven,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,0,2017,5,910,Consultancy (Non-research)Government: Australia: Local & State,0012e000002ZNYOAA4Consultancy (Non-research),Consultancy (Non-research)Energy & Utilities,1,0
1,Consultancy (Non-research),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z67WAAS,0,Manufacturing & R&D,Food & Beverage,Large Australian Corporate,1,0,0,2019,3,44,Consultancy (Non-research)Large Australian Corporate,0012e000002ZGfbAAGConsultancy (Non-research),Consultancy (Non-research)Manufacturing & R&D,3,1
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2016,5,1253,Research ContractGovernment: Australia: Local & State,0012e000002ZLg7AAGResearch Contract,Research ContractServices,1,0
0,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2017,5,910,Consultancy (Non-research)Not for profit,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services,1,0
