Id,StageName,Status_Reason__c,RecordType.Name,RICE_Supported__c,CreatedDate,AccountId,Lead_Faculty__c,Parent_Opportunity__c,RecordType.Name.1,Industry,Business_Type__c,Is_External__c,ParentId,RecordType
0062e000002HGXaAAO,0,Other (Lost),Research Contract,RIC-BD&I,2019,0012e000003A6xWAAS,0012e000002ZmnzAAC,0,Business Organization,Manufacturing & R&D,PFRO (Publicly-Funded Research Organisation),External,0,Research ContractBusiness Organization
0062e000002HGxAAAW,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A716AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXBAA4,0,Other (Lost),Research Contract,RIC-BD&I,2019,0012e000003A6asAAC,0012e000002ZLg7AAG,0,Business Organization,Energy & Utilities,Large Australian Corporate,External,0,Research ContractBusiness Organization
0062e000002HGxbAAG,0,Other (Lost),Grants,RIC RE&D and BD&I,2018,0012e000003A6zsAAC,0012e000002ZLg7AAG,0,Business Organization,Transportation & Logistics,CRC (Co-operative Research Centre),External,0,GrantsBusiness Organization
0062e000002HGXbAAO,0,Other (Lost),Consultancy (Non-research),RIC RE&D and BD&I,2017,0012e000003A6aSAAS,0012e000002Zmo0AAC,0,Business Organization,Health,Government: Australia: Local & State,External,0,Consultancy (Non-research)Business Organization
0062e000002HGxBAAW,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A716AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXCAA4,0,Academic Capacity (Lost),Research Contract,RIC-BD&I,2019,0012e000003A6FgAAK,0012e000002ZLg7AAG,0,Business Organization,Public Administration,Government: Australia: Local & State,External,1,Research ContractBusiness Organization
0062e000002HGxcAAG,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A717AAC,0012e000002ZLg7AAG,0,Business Organization,Energy & Utilities,Government: Australia: Local & State,External,0,Research ContractBusiness Organization
0062e000002HGXcAAO,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,0012e000003A6aSAAS,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HGxCAAW,1,Won,Research Contract,RIC RE&D and BD&I,2016,0012e000003A716AAC,0012e000002ZmnxAAC,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXDAA4,0,Customer No Longer Interested,Research Contract,RIC RE&D and BD&I,2016,0012e000003A6aPAAS,0012e000002ZLgIAAW,0,Business Organization,Services,Government: Australia: Local & State,External,0,Research ContractBusiness Organization
0062e000002HGxdAAG,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A6yRAAS,0012e000002ZLg7AAG,0,Business Organization,Services,Large Australian Corporate,External,0,Research ContractBusiness Organization
0062e000002HGXdAAO,0,Other (Lost),Consultancy (Non-research),RIC RE&D and BD&I,2016,0012e000003A6lVAAS,0,0,Business Organization,Public Administration,Government: Australia: Local & State,External,0,Consultancy (Non-research)Business Organization
0062e000002HGxDAAW,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A716AAC,0012e000002ZmnxAAC,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXEAA4,0,Customer No Longer Interested,Research Contract,Not supported,2017,0012e000003A6aYAAS,0012e000002ZmnxAAC,0,Business Organization,Services,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGxeAAG,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A6FDAA0,0012e000002ZLg7AAG,0,Business Organization,Defence,Multinational / Other Large Corporate,External,1,Research ContractBusiness Organization
0062e000002HGXeAAO,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2019,0012e000003A6osAAC,0012e000002ZLgIAAW,0,Business Organization,Public Administration,Government: Australia: Federal,External,1,Research ContractBusiness Organization
0062e000002HGxEAAW,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A716AAC,0012e000002ZmnxAAC,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXFAA4,0,Other (Lost),Research Contract,RIC-BD&I,2019,0012e000003A6W7AAK,0012e000002ZLg7AAG,0,Business Organization,Services,Government: Australia: Local & State,External,0,Research ContractBusiness Organization
0062e000002HGxfAAG,1,Won,Grants,RIC RE&D and BD&I,2018,0012e000003A6zsAAC,0012e000002ZLg7AAG,0,Business Organization,Transportation & Logistics,CRC (Co-operative Research Centre),External,0,GrantsBusiness Organization
0062e000002HGXfAAO,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,0012e000003A6X1AAK,0,0,Business Organization,Health,Not for profit,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HGxFAAW,1,Won,Research Contract,RIC-BD&I,2018,0012e000003A716AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXGAA4,0,Other (Lost),Research Contract,RIC-BD&I,2019,0012e000003A6pKAAS,0012e000002ZLg7AAG,0,Business Organization,Services,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HGxgAAG,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A6zsAAC,0012e000002ZLg7AAG,0,Business Organization,Transportation & Logistics,CRC (Co-operative Research Centre),External,0,Research ContractBusiness Organization
0062e000002HGXgAAO,0,Customer No Longer Interested,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A6X7AAK,0012e000002ZGfbAAG,0,Business Organization,Services,Government: Australia: Local & State,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HGxGAAW,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A716AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXHAA4,0,Academic Capacity (Lost),Research Contract,RIC-BD&I,2019,0012e000003A6wFAAS,0012e000002ZmnzAAC,0,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,0,Research ContractBusiness Organization
0062e000002HGxhAAG,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A6zZAAS,0012e000002ZLg7AAG,0,Business Organization,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),External,0,Research ContractBusiness Organization
0062e000002HGXhAAO,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,0012e000003A6X7AAK,0012e000002ZGfbAAG,0,Business Organization,Services,Government: Australia: Local & State,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HGxHAAW,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A716AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXIAA4,0,Customer No Longer Interested,Grants,RIC-BD&I,2019,0012e000003A6wFAAS,0012e000002ZLg7AAG,0,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,0,GrantsBusiness Organization
0062e000002HGxiAAG,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A6FDAA0,0012e000002ZLg7AAG,0,Business Organization,Defence,Multinational / Other Large Corporate,External,1,Custom Education (MSPACE Included)Business Organization
0062e000002HGXiAAO,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A6X8AAK,0,0,Business Organization,Public Administration,Government: Australia: Federal,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HGxIAAW,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A716AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXJAA4,0,Customer No Longer Interested,Grants,RIC-BD&I,2019,0012e000003A6wFAAS,0012e000002ZLg7AAG,0,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,0,GrantsBusiness Organization
0062e000002HGxjAAG,1,Won,Research Contract,RIC RE&D and BD&I,2016,0012e000003A704AAC,0012e000002ZLg7AAG,0,Business Organization,Services,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HGXjAAO,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A6X8AAK,0,0,Business Organization,Public Administration,Government: Australia: Federal,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HGxJAAW,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A716AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXKAA4,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2019,0012e000003A6G9AAK,0,0,Business Organization,Public Administration,Government: Australia: Local & State,External,1,Research ContractBusiness Organization
0062e000002HGxkAAG,1,Won,Research Contract,RIC RE&D and BD&I,2016,0012e000003A704AAC,0012e000002ZLg7AAG,0,Business Organization,Services,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HGxKAAW,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A716AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXLAA4,0,Customer No Longer Interested,Consultancy (Non-research),Not supported,2017,0012e000003A6aXAAS,0012e000002ZLg7AAG,0,Business Organization,Transportation & Logistics,Government: Australia: Local & State,External,0,Consultancy (Non-research)Business Organization
0062e000002HGxlAAG,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A704AAC,0012e000002ZLg7AAG,0,Business Organization,Services,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HgxLAAS,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A6qZAAS,0012e000002Zmo0AAC,1,Business Organization,Services,Government: Australia: Local & State,External,1,Research ContractBusiness Organization
0062e000002HGxLAAW,1,Won,Research Contract,RIC RE&D and BD&I,2016,0012e000003A716AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXMAA4,0,Other (Lost),Research Contract,RIC-BD&I,2019,0012e000003A6agAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,0,Research ContractBusiness Organization
0062e000002HGxmAAG,1,Won,Research Contract,RIC RE&D and BD&I,2016,0012e000003A704AAC,0012e000002ZLg7AAG,0,Business Organization,Services,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HGxMAAW,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A716AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXNAA4,0,Other (Lost),Consultancy (Non-research),RIC RE&D and BD&I,2016,0012e000003A6ayAAC,0012e000002ZmnxAAC,0,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),External,0,Consultancy (Non-research)Business Organization
0062e000002HGxnAAG,1,Won,Research Contract,RIC-BD&I,2018,0012e000003A704AAC,0012e000002ZLg7AAG,0,Business Organization,Services,Not for profit,External,0,Research ContractBusiness Organization
0062e000002HGxNAAW,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A716AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXOAA4,0,Customer No Longer Interested,Consultancy (Non-research),RIC-BD&I,2019,0,0012e000002ZmnxAAC,0,Business Organization,Services,Not for profit,,0,Consultancy (Non-research)Business Organization
0062e000002HGxoAAG,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A70oAAC,0012e000002ZLg7AAG,0,Business Organization,Transportation & Logistics,Government: Australia: Local & State,External,0,Research ContractBusiness Organization
0062e000002HGxOAAW,0,Proposal/Application Unsuccessful,Research Contract,RIC RE&D and BD&I,2017,0012e000003A716AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXPAA4,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2019,0012e000003A6acAAC,0012e000002ZLg7AAG,0,Business Organization,Agriculture & Horticulture,Government: Australia: Local & State,External,0,Research ContractBusiness Organization
0062e000002HGxpAAG,0,Proposal/Application Unsuccessful,Research Contract,RIC-BD&I,2019,0012e000003A6aqAAC,0012e000002ZLg7AAG,0,Business Organization,Services,PFRO (Publicly-Funded Research Organisation),External,0,Research ContractBusiness Organization
0062e000002HGxPAAW,1,Won,Research Contract,RIC RE&D and BD&I,2018,0012e000003A716AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXQAA4,0,Other (Lost),Research Contract,RIC-BD&I,2019,0012e000003A6eTAAS,0012e000002ZmnxAAC,0,Business Organization,Transportation & Logistics,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGxqAAG,1,Won,Consultancy (Non-research),RIC RE&D and BD&I,2018,0012e000003A6nHAAS,0012e000002ZLg7AAG,0,Business Organization,Transportation & Logistics,SME (small to medium enterprise),External,0,Consultancy (Non-research)Business Organization
0062e000002HGxQAAW,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A716AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXRAA4,0,Customer No Longer Interested,Panel,Not supported,2017,0012e000003A6EjAAK,0012e000002ZLg7AAG,0,Business Organization,Public Administration,Government: Australia: Federal,External,1,PanelBusiness Organization
0062e000002HGxrAAG,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A6zRAAS,0012e000002ZLg7AAG,0,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),External,0,Research ContractBusiness Organization
0062e000002HGxRAAW,1,Won,Research Contract,RIC RE&D and BD&I,2018,0012e000003A716AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXSAA4,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,0012e000003A6EjAAK,0012e000002Zt1RAAS,0,Business Organization,Public Administration,Government: Australia: Federal,External,1,Custom Education (MSPACE Included)Business Organization
0062e000002HGxsAAG,1,Won,Research Contract,RIC RE&D and BD&I,2018,0012e000003A6zkAAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: International,External,0,Research ContractBusiness Organization
0062e000002HGxSAAW,1,Won,Research Contract,RIC RE&D and BD&I,2016,0012e000003A716AAC,0012e000002ZmnxAAC,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXTAA4,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2019,0012e000003A6rEAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: International,External,0,Research ContractBusiness Organization
0062e000002HGxtAAG,1,Won,Internship,RIC RE&D and BD&I,2017,0012e000003A6kyAAC,0012e000002ZLg7AAG,0,Business Organization,Services,Government: Australia: Local & State,External,0,InternshipBusiness Organization
0062e000002HGxTAAW,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A716AAC,0012e000002ZmnxAAC,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXUAA4,0,Other(Lost),Custom Education (MSPACE Included),RIC-BD&I,2019,0012e000003A6WOAA0,0,0,Business Organization,Public Administration,Government: Australia: Federal,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HGxuAAG,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2015,0012e000003A6zHAAS,0012e000002ZLg7AAG,0,Business Organization,Services,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
0062e000002HGXuAAO,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A6lrAAC,0,0,Business Organization,Services,University,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HGxUAAW,1,Won,Research Contract,RIC RE&D and BD&I,2016,0012e000003A716AAC,0012e000002ZGfbAAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXVAA4,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2019,0012e000003A6ahAAC,0012e000002ZLgJAAW,0,Business Organization,Services,Government: Australia: Local & State,External,0,Research ContractBusiness Organization
0062e000002HGxvAAG,0,Other (Lost),Technology Transfer,RIC RE&D and BD&I,2016,0012e000003A6ysAAC,0012e000002ZLg7AAG,0,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,1,Technology TransferBusiness Organization
0062e000002HGXvAAO,0,Customer No Longer Interested,Consultancy (Non-research),RIC RE&D and BD&I,2016,0012e000003A6WRAA0,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,0,Consultancy (Non-research)Business Organization
0062e000002HGxVAAW,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A716AAC,0012e000002ZGfbAAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXWAA4,0,Customer No Longer Interested,Consultancy (Non-research),RIC RE&D and BD&I,2016,0012e000003A6qZAAS,0,0,Business Organization,Services,Government: Australia: Local & State,External,1,Consultancy (Non-research)Business Organization
0062e000002HGxwAAG,1,Won,Grants,RIC RE&D and BD&I,2017,0012e000003A6i6AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Multinational / Other Large Corporate,External,0,GrantsBusiness Organization
0062e000002HGXwAAO,0,Other (Lost),Consultancy (Non-research),RIC RE&D and BD&I,2017,0012e000003A6akAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,0,Consultancy (Non-research)Business Organization
0062e000002HGxWAAW,1,Won,Panel,RIC RE&D and BD&I,2017,0012e000003A6ErAAK,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,External,0,PanelBusiness Organization
0062e000002HGXXAA4,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2019,0012e000003A6FbAAK,0012e000002ZmnxAAC,0,Business Organization,Energy & Utilities,Government: Australia: Local & State,External,1,Research ContractBusiness Organization
0062e000002HGxxAAG,1,Won,Grants,RIC RE&D and BD&I,2018,0012e000003A6i6AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Multinational / Other Large Corporate,External,0,GrantsBusiness Organization
0062e000002HGXxAAO,0,Customer No Longer Interested,Consultancy (Non-research),RIC RE&D and BD&I,2017,0012e000003A6lEAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,External,0,Consultancy (Non-research)Business Organization
0062e000002HGxXAAW,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016,0012e000003A6ErAAK,0,0,Business Organization,Defence,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGXYAA4,0,Other (Lost),Research Contract,RIC-BD&I,2019,0012e000003A6aOAAS,0012e000002ZLgIAAW,0,Business Organization,Public Administration,Government: Australia: Local & State,External,0,Research ContractBusiness Organization
0062e000002HGxyAAG,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A6i6AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
0062e000002HGXyAAO,0,Customer No Longer Interested,Research Contract,RIC RE&D and BD&I,2017,0012e000003A6lSAAS,0,0,Business Organization,Public Administration,Government: Australia: Local & State,External,0,Research ContractBusiness Organization
0062e000002HGxYAAW,1,Won,Grants,RIC RE&D and BD&I,2016,0012e000003A6yfAAC,0012e000002ZLg7AAG,1,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),External,0,GrantsBusiness Organization
0062e000002HGXZAA4,0,Customer No Longer Interested,Consultancy (Non-research),RIC RE&D and BD&I,2016,0012e000003A781AAC,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Federal,External,1,Consultancy (Non-research)Business Organization
0062e000002HGxzAAG,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A70sAAC,0012e000002ZLgJAAW,0,Business Organization,Construction & Construction Materials,Large Australian Corporate,External,0,Research ContractBusiness Organization
0062e000002HGXzAAO,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A6FgAAK,0,0,Business Organization,Public Administration,Government: Australia: Local & State,External,1,Custom Education (MSPACE Included)Business Organization
0062e000002HGxZAAW,1,Won,Research Contract,RIC RE&D and BD&I,2018,0012e000003A6zBAAS,0012e000002ZLg7AAG,0,Business Organization,Energy & Utilities,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
0062e000002HGy0AAG,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A70DAAS,0012e000002ZLg7AAG,0,Business Organization,Health,SME (small to medium enterprise),External,0,Research ContractBusiness Organization
0062e000002HGY0AAO,0,Customer No Longer Interested,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A6WxAAK,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Local & State,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HGy1AAG,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A70wAAC,0012e000002ZLg7AAG,0,Business Organization,Construction & Construction Materials,Government: International,External,0,Research ContractBusiness Organization
0062e000002HGY1AAO,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017,0012e000003A6aNAAS,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGy2AAG,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A71EAAS,0012e000002ZLg7AAG,0,Business Organization,Public Administration,Government: Australia: Federal,External,0,Research ContractBusiness Organization
0062e000002HGY2AAO,0,Other (Lost),Consultancy (Non-research),RIC RE&D and BD&I,2016,0012e000003A6kzAAC,0,0,Business Organization,Services,Government: International,External,0,Consultancy (Non-research)Business Organization
0062e000002HGy3AAG,1,Won,Technology Transfer,RIC RE&D and BD&I,2016,0012e000003A6yrAAC,0012e000002ZmnxAAC,0,Business Organization,Health,SME (small to medium enterprise),External,0,Technology TransferBusiness Organization
0062e000002HGY3AAO,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,0012e000003A6ksAAC,0,0,Business Organization,Services,Government: Australia: Federal,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002Hgy4AAC,0,Failure to Agree - Scope of Work,Custom Education (MSPACE Included),RIC-BD&I,2019,0,0012e000002Zmo0AAC,0,Business Organization,Services,Not for profit,,0,Custom Education (MSPACE Included)Business Organization
0062e000002HGy4AAG,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2018,0012e000003A6z2AAC,0012e000002ZLg7AAG,0,Business Organization,Construction & Construction Materials,Multinational / Other Large Corporate,External,0,Research ContractBusiness Organization
0062e000002HGY4AAO,0,Customer No Longer Interested,Consultancy (Non-research),RIC RE&D and BD&I,2016,0012e000003A6ElAAK,0,0,Business Organization,Public Administration,Government: Australia: Federal,External,1,Consultancy (Non-research)Business Organization
0062e000002HGy5AAG,1,Won,Consultancy (Non-research),RIC RE&D and BD&I,2018,0012e000003A6z2AAC,0012e000002ZLg7AAG,0,Business Organization,Construction & Construction Materials,Multinational / Other Large Corporate,External,0,Consultancy (Non-research)Business Organization
0062e000002HGY5AAO,0,Customer No Longer Interested,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A6kcAAC,0,0,Business Organization,Public Administration,Government: Australia: Local & State,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HGy6AAG,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A6l9AAC,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: International,External,0,Research ContractBusiness Organization
0062e000002HGY6AAO,0,Customer No Longer Interested,Consultancy (Non-research),RIC RE&D and BD&I,2017,0012e000003A6VfAAK,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Federal,External,0,Consultancy (Non-research)Business Organization
0062e000002HGy7AAG,1,Won,Research Contract,RIC RE&D and BD&I,2016,0012e000003A70oAAC,0012e000002ZLg7AAG,0,Business Organization,Transportation & Logistics,Government: Australia: Local & State,External,0,Research ContractBusiness Organization
0062e000002HGY7AAO,0,Other (Lost),Consultancy (Non-research),RIC RE&D and BD&I,2017,0012e000003A6VfAAK,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Federal,External,0,Consultancy (Non-research)Business Organization
0062e000002HGy8AAG,1,Won,Research Contract,RIC-BD&I,2018,0012e000003A6ZpAAK,0012e000002ZLg7AAG,0,Business Organization,Services,Multinational / Other Large Corporate,External,1,Research ContractBusiness Organization
0062e000002HGY8AAO,0,Customer No Longer Interested,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A6VjAAK,0,0,Business Organization,Services,Government: Australia: Local & State,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HGy9AAG,1,Won,Research Contract,RIC-BD&I,2019,0012e000003A6ZwAAK,0012e000002ZLg7AAG,0,Business Organization,Services,Government: Australia: Local & State,External,0,Research ContractBusiness Organization
0062e000002HGY9AAO,0,Customer No Longer Interested,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A6kbAAC,0012e000002Zmo0AAC,0,Business Organization,Services,Government: Australia: Federal,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HGYAAA4,0,Customer No Longer Interested,Consultancy (Non-research),RIC RE&D and BD&I,2017,0012e000003A6WFAA0,0,0,Business Organization,Health,Government: Australia: Local & State,External,0,Consultancy (Non-research)Business Organization
0062e000002HGyaAAG,1,Won,Research Contract,RIC RE&D and BD&I,2016,0012e000003A6ztAAC,0012e000002ZGfbAAG,0,Business Organization,Services,University,External,0,Research ContractBusiness Organization
0062e000002HGYaAAO,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016,0,0,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HGyAAAW,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A6z4AAC,0012e000002ZLg7AAG,0,Business Organization,Energy & Utilities,Large Australian Corporate,External,0,Research ContractBusiness Organization
0062e000002HGYBAA4,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2017,0012e000003A6WdAAK,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,External,0,Custom Education (MSPACE Included)Business Organization
0062e000002HGybAAG,1,Won,Technology Transfer,RIC-BD&I,2019,0012e000003A70UAAS,0012e000002ZLg7AAG,0,Business Organization,Construction & Construction Materials,Large Australian Corporate,External,0,Technology TransferBusiness Organization
0062e000002HGYbAAO,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016,0,0,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
0062e000002HGyBAAW,1,Won,Research Contract,RIC RE&D and BD&I,2017,0012e000003A6wrAAC,0012e000002ZLg7AAG,0,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),External,0,Research ContractBusiness Organization
0062e000002HGYCAA4,0,Customer No Longer Interested,Panel,RIC RE&D and BD&I,2017,0012e000003A6mCAAS,0012e000002ZLg7AAG,0,Business Organization,Transportation & Logistics,Government: Australia: Local & State,External,0,PanelBusiness Organization
0062e000002HGycAAG,1,Won,Philanthropic,RIC-BD&I,2019,0012e000003A708AAC,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,External,0,PhilanthropicBusiness Organization
0062e000002HGYcAAO,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016,0,0,0,Business Organization,Services,Not for profit,,0,Research ContractBusiness Organization
