StageName,RecordType.Name,RICE_Supported__c,CreatedDate,Actual_Close_Date__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,RecordType.Name.1,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,CreatedYear,CreatedMonth
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:10.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-11-09T21:44:58.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,1,2017,11
0,Grants,Not supported,2019-03-20T06:51:08.000Z,1,0012e000002Zt1RAAS,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,1,2019,3
0,Panel,RIC RE&D and BD&I,2017-05-05T06:14:42.000Z,1,0012e000002ZmnxAAC,NotGiven,0,Business Organization,Services,Environmental,Government: Australia: Local & State,1,0,2017,5
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:11.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Research Contract,RIC RE&D and BD&I,2016-12-02T04:30:11.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,1,2016,12
1,Grants,Not supported,2019-03-20T07:02:57.000Z,1,0012e000002Zt1RAAS,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,1,2019,3
0,Panel,RIC RE&D and BD&I,2017-09-22T04:24:09.000Z,1,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2017,9
1,Research Contract,RIC RE&D and BD&I,2018-03-20T03:10:33.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: International,1,0,2018,3
0,Consultancy (Non-research),RIC RE&D and BD&I,2016-12-15T00:50:28.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Financial & Insurance,Government: International,1,0,2016,12
0,Grants,Not supported,2019-03-20T07:33:13.000Z,1,0012e000002Zt1RAAS,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,1,2019,3
0,Research Contract,RIC RE&D and BD&I,2017-05-04T06:13:05.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Federal,1,1,2017,5
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:11.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Consultancy (Non-research),RIC RE&D and BD&I,2017-03-26T23:38:30.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,1,2017,3
0,Custom Education (MSPACE Included),RIC-BD&I,2018-08-08T06:34:51.000Z,1,0012e000002Zt1RAAS,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,1,2018,8
0,Consultancy (Non-research),RIC RE&D and BD&I,2017-03-01T22:44:46.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Education,Government: Australia: Federal,1,1,2017,3
0,Technology Transfer,RIC-BD&I,2017-07-20T00:25:59.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2017,7
0,Research Contract,RIC RE&D and BD&I,2017-06-01T05:12:58.000Z,1,0012e000002ZLgJAAW,0012e000002Z51dAAC,0,Business Organization,Services,Education,Government: Australia: Local & State,1,1,2017,6
1,Grants,RIC-BD&I,2019-05-20T23:46:27.000Z,1,0012e000002Zt1RAAS,0012e000002YnrYAAS,0,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,1,2019,5
0,Research Contract,RIC RE&D and BD&I,2017-11-27T02:12:56.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Federal,1,1,2017,11
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:14.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-08-31T05:52:20.000Z,1,NotGiven,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,0,2017,8
0,Consultancy (Non-research),RIC RE&D and BD&I,2017-04-21T01:21:10.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Federal,1,1,2017,4
1,Technology Transfer,RIC RE&D and BD&I,2017-07-25T01:36:41.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-10-09T05:00:12.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2017,10
0,Custom Education (MSPACE Included),RIC-BD&I,2019-05-29T06:19:37.000Z,1,0012e000002Zt1RAAS,NotGiven,0,Business Organization,Services,Business & Professional,SME (small to medium enterprise),1,0,2019,5
0,Consultancy (Non-research),RIC RE&D and BD&I,2016-07-29T04:02:13.000Z,1,NotGiven,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2016,7
0,Technology Transfer,RIC-BD&I,2017-07-20T06:46:18.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Research Contract,RIC RE&D and BD&I,2016-09-06T01:12:15.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Community,Government: Australia: Federal,1,0,2016,9
1,Grants,Not supported,2019-03-20T07:13:06.000Z,1,0012e000002Zt1RAAS,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2019,3
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-05-23T06:03:18.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,5
1,Technology Transfer,RIC RE&D and BD&I,2017-07-24T23:43:14.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-09-09T00:23:42.000Z,1,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2016,9
0,Custom Education (MSPACE Included),RIC-BD&I,2019-07-29T01:37:19.000Z,1,0012e000002Zt1RAAS,0012e000002YnrYAAS,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2019,7
0,Consultancy (Non-research),RIC RE&D and BD&I,2016-06-22T06:55:04.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,"Retail, Travel, Hospitality & Leisure",Government: Australia: Local & State,1,0,2016,6
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:12.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-04-20T05:25:28.000Z,1,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2017,4
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-03-06T03:34:18.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Business & Professional,Multinational / Other Large Corporate,1,0,2017,3
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:15.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Consultancy (Non-research),RIC RE&D and BD&I,2017-06-09T06:20:45.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Transportation & Logistics,Transportation & Logistics,Government: Australia: Local & State,1,1,2017,6
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-11-01T04:49:09.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Business & Professional,Multinational / Other Large Corporate,1,0,2017,11
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:09.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Research Contract,RIC RE&D and BD&I,2017-05-31T02:37:04.000Z,1,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2017,5
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-11-01T04:55:52.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Business & Professional,Multinational / Other Large Corporate,1,0,2017,11
0,Research Contract,RIC RE&D and BD&I,2015-11-26T02:23:45.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Entertainment & Creative Industries,Not for profit,1,0,2015,11
0,Research Contract,RIC-BD&I,2017-11-02T22:07:47.000Z,0,NotGiven,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2017,11
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-11-17T00:36:14.000Z,1,0012e000002Zt1RAAS,NotGiven,0,Business Organization,Services,Business & Professional,Multinational / Other Large Corporate,1,0,2017,11
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:12.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Panel,RIC RE&D and BD&I,2016-11-03T05:45:24.000Z,1,0012e000002Zt1RAAS,NotGiven,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2016,11
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:11.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-05-02T00:30:47.000Z,1,0012e000002ZGfbAAG,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2017,5
1,Technology Transfer,RIC RE&D and BD&I,2016-05-18T01:50:41.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Community,Government: International,1,0,2016,5
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-09-27T00:02:46.000Z,1,NotGiven,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2017,9
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:16.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Research Contract,RIC RE&D and BD&I,2017-03-07T22:41:57.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,1,2017,3
1,Technology Transfer,RIC RE&D and BD&I,2017-07-25T01:40:01.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Research Contract,RIC RE&D and BD&I,2016-11-30T01:26:34.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,1,2016,11
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:10.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Consultancy (Non-research),RIC RE&D and BD&I,2016-10-18T23:29:23.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: International,1,0,2016,10
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:16.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Research Contract,RIC RE&D and BD&I,2016-11-03T04:33:39.000Z,1,0012e000002ZGfbAAG,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2016,11
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:18.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-10-03T01:33:21.000Z,1,0012e000002ZGfbAAG,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2016,10
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:14.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Consultancy (Non-research),RIC RE&D and BD&I,2016-09-20T06:56:03.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2016,9
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:11.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Research Contract,RIC RE&D and BD&I,2015-10-21T05:55:38.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Education,Government: International,1,0,2015,10
1,Technology Transfer,RIC RE&D and BD&I,2017-08-29T04:23:47.000Z,1,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2017,8
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:12.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
1,Technology Transfer,RIC RE&D and BD&I,2017-10-31T03:49:28.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Diagnostics,SME (small to medium enterprise),1,0,2017,10
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:13.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Technology Transfer,RIC-BD&I,2018-10-05T04:47:05.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,2018,10
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:12.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
1,Technology Transfer,RIC RE&D and BD&I,2017-12-01T02:03:48.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2017,12
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:15.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2017,7
1,Research Contract,RIC RE&D and BD&I,2017-12-15T06:16:18.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2017,12
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:26:25.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2017,7
0,Technology Transfer,RIC-BD&I,2018-10-05T06:03:27.000Z,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Services,Education,University,1,0,2018,10
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:15.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
1,Grants,RIC RE&D and BD&I,2018-07-30T06:46:38.000Z,1,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Business Organization,Services,Education,University,1,0,2018,7
1,Technology Transfer,RIC RE&D and BD&I,2017-07-25T01:41:40.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2017,7
1,Technology Transfer,RIC RE&D and BD&I,2018-03-28T00:21:19.000Z,1,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Business Organization,Services,Education,University,1,0,2018,3
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:14.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2017,7
0,Technology Transfer,RIC-BD&I,2018-03-07T03:38:34.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Services,Education,University,1,0,2018,3
0,Technology Transfer,RIC RE&D and BD&I,2017-02-23T04:48:16.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,SME (small to medium enterprise),1,0,2017,2
1,Technology Transfer,RIC RE&D and BD&I,2017-07-21T01:44:05.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,SME (small to medium enterprise),1,0,2017,7
1,Technology Transfer,RIC RE&D and BD&I,2017-12-01T02:36:21.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,University Department,Education,Education,Not for profit,0,1,2017,12
0,Research Contract,RIC RE&D and BD&I,2016-04-05T21:03:01.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,2016,4
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:15.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
1,Technology Transfer,RIC RE&D and BD&I,2018-07-26T07:55:18.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2018,7
0,Technology Transfer,RIC RE&D and BD&I,2017-01-22T23:21:09.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Energy & Utilities,Energy & Utilities,Multinational / Other Large Corporate,1,0,2017,1
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:17.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
1,Research Contract,RIC RE&D and BD&I,2017-12-01T03:11:38.000Z,1,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Business Organization,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,2017,12
0,Research Contract,RIC RE&D and BD&I,2016-12-15T00:23:46.000Z,1,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Business Organization,Energy & Utilities,Energy & Utilities,Multinational / Other Large Corporate,1,0,2016,12
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:17.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Technology Transfer,RIC-BD&I,2017-11-27T01:42:58.000Z,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Services,Education,University,1,0,2017,11
0,Grants,RIC RE&D and BD&I,2016-12-21T04:27:50.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2016,12
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:18.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2017,7
1,Technology Transfer,RIC RE&D and BD&I,2018-01-17T06:18:10.000Z,1,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2018,1
0,Research Contract,RIC RE&D and BD&I,2017-01-04T07:44:12.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2017,1
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:33:27.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Research Contract,RIC RE&D and BD&I,2017-05-18T01:49:13.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Business Organization,Services,Education,University,1,0,2017,5
0,Research Contract,RIC RE&D and BD&I,2017-10-30T23:05:33.000Z,1,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Business Organization,Services,Education,University,1,0,2017,10
0,Research Contract,RIC RE&D and BD&I,2017-08-10T01:27:53.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",Multinational / Other Large Corporate,1,1,2017,8
1,Technology Transfer,RIC RE&D and BD&I,2017-07-25T01:38:18.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2017,7
0,Research Contract,Not supported,2017-05-17T22:38:25.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Business Organization,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,Multinational / Other Large Corporate,1,0,2017,5
0,Research Contract,RIC RE&D and BD&I,2016-12-22T00:18:10.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Not for profit,1,0,2016,12
1,Technology Transfer,RIC RE&D and BD&I,2017-07-25T01:32:04.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2017,7
0,Research Contract,RIC RE&D and BD&I,2017-01-13T06:27:44.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,2017,1
0,Grants,RIC-BD&I,2019-07-29T10:04:52.000Z,1,0012e000002ZLg7AAG,NotGiven,1,Business Organization,Public Administration,Public Administration,Government: Australia: Federal,1,0,2019,7
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:17.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Research Contract,RIC RE&D and BD&I,2016-12-15T02:14:18.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",Multinational / Other Large Corporate,1,0,2016,12
0,Research Contract,RIC-BD&I,2019-03-17T20:48:44.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Services,Business & Professional,Multinational / Other Large Corporate,1,0,2019,3
0,Technology Transfer,RIC-BD&I,2016-05-18T01:55:29.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,University,1,0,2016,5
0,Research Contract,RIC RE&D and BD&I,2016-12-20T22:30:31.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),1,1,2016,12
1,Consultancy (Non-research),RIC-BD&I,2019-11-08T03:57:19.000Z,1,0012e000002Zmo0AAC,NotGiven,1,Business Organization,Services,Education,Government: Australia: Local & State,1,1,2019,11
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:17.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Research Contract,RIC RE&D and BD&I,2017-01-13T06:43:11.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,2017,1
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:14.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Research Contract,RIC RE&D and BD&I,2016-03-24T09:13:11.000Z,1,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Health,Medical Devices,Multinational / Other Large Corporate,1,0,2016,3
1,Research Contract,RIC RE&D and BD&I,2017-02-22T02:17:36.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,2017,2
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:13.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
0,Research Contract,RIC RE&D and BD&I,2017-01-06T01:34:54.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Services,Education,University,1,0,2017,1
1,Research Contract,RIC-BD&I,2019-10-06T19:07:42.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Services,Education,University,1,0,2019,10
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:18.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
1,Research Contract,RIC-BD&I,2019-06-22T01:09:09.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,2019,6
1,Technology Transfer,RIC RE&D and BD&I,2016-09-26T05:31:09.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,"Retail, Travel, Hospitality & Leisure",Multinational / Other Large Corporate,1,0,2016,9
1,Research Contract,RIC RE&D and BD&I,2016-11-06T20:03:10.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2016,11
0,Research Contract,Not supported,2019-07-29T10:25:20.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Services,Community,Not for profit,1,0,2019,7
1,Technology Transfer,RIC RE&D and BD&I,2017-07-20T06:46:12.000Z,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2017,7
1,Research Contract,RIC RE&D and BD&I,2018-10-03T21:25:55.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2018,10
0,Research Contract,RIC-BD&I,2018-09-23T20:55:30.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,0,2018,9
0,Grants,RIC-BD&I,2019-02-13T04:34:18.000Z,1,0012e000002Zt1RAAS,0012e000002YnrYAAS,0,Business Organization,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2019,2
1,Research Contract,RIC-BD&I,2019-10-06T19:09:56.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Services,Environmental,Government: Australia: Local & State,1,0,2019,10
0,Research Contract,Not supported,2019-07-29T10:39:24.000Z,1,NotGiven,NotGiven,0,Business Organization,Services,Financial & Insurance,SME (small to medium enterprise),1,0,2019,7
1,Technology Transfer,RIC RE&D and BD&I,2017-06-28T02:26:22.000Z,1,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Business Organization,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,2017,6
1,Research Contract,RIC-BD&I,2018-07-06T00:55:59.000Z,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",SME (small to medium enterprise),1,0,2018,7
0,Research Contract,Not supported,2019-05-29T00:06:54.000Z,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,2019,5
