outcome,Opptype,Supppoted,days_diff,closeDate_month,createDate_month,closeDate_year,createDate_year,act_amt,act_proj,lead_faculty,f_parent_opp,RN,f_won_before,Industry,BusinessType,Internal_External,f_Australia,f_parent,faculty_opptype,opptype_business
0,Research Contract,RIC RE&D and BD&I,131,12,8,2018,2018,0,0,0012e000002Zmo0AAC,0,2,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,96,12,9,2018,2018,0,0,0012e000002Zmo0AAC,0,4,1,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,29,8,7,2018,2018,0,0,0012e000002ZGfbAAG,0,7,0,Health,Government: Australia: Local & State,External,1,0,Custom Education (MSPACE Included)0012e000002ZGfbAAG,Custom Education (MSPACE Included)Government: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,116,12,8,2018,2018,0,0,0012e000002ZGfbAAG,0,9,0,Health,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,29,8,7,2018,2018,0,0,0012e000002ZGfbAAG,0,8,0,Health,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,18,3,2,2018,2018,0,0,0012e000002Zmo0AAC,0,3,0,Services,Not for profit,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractNot for profit
0,Research Contract,Not supported,127,5,1,2018,2018,0,0,0012e000002Zmo0AAC,0,2,0,Services,Not for profit,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractNot for profit
0,Research Contract,RIC RE&D and BD&I,24,5,4,2018,2018,0,0,0012e000002Zmo0AAC,0,2,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,4,10,10,2018,2018,0,0,0012e000002Zmo0AAC,0,3,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
0,Research Contract,Not supported,127,5,1,2018,2018,0,0,0012e000002ZGfbAAG,0,1,0,Health,Not for profit,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractNot for profit
0,Research Contract,RIC RE&D and BD&I,102,12,9,2018,2018,0,0,0012e000002Zmo0AAC,0,1,0,Services,University,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractUniversity
0,Research Contract,RIC RE&D and BD&I,139,12,7,2018,2018,0,0,0012e000002Zmo0AAC,0,4,0,Services,Government: Australia: Federal,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Federal
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,46,8,7,2018,2018,0,0,0012e000002ZLg7AAG,0,3,1,Public Administration,Government: Australia: Federal,External,1,1,Custom Education (MSPACE Included)0012e000002ZLg7AAG,Custom Education (MSPACE Included)Government: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,28,8,7,2018,2018,0,0,0012e000002ZmnzAAC,0,3,1,Agriculture & Horticulture,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZmnzAAC,Research ContractGovernment: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,3,4,4,2017,2017,0,0,0012e000002ZGfbAAG,0,0,0,Health,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractGovernment: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,4,4,4,2017,2017,0,0,0012e000002ZGfbAAG,0,0,0,Health,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractGovernment: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,4,4,4,2017,2017,0,0,0012e000002ZGfbAAG,0,0,0,Health,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractGovernment: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,4,4,4,2017,2017,0,0,0012e000002ZGfbAAG,0,0,0,Health,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractGovernment: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,4,4,4,2017,2017,0,0,0012e000002ZGfbAAG,0,0,0,Health,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractGovernment: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,103,12,9,2018,2018,0,0,0012e000002ZLg7AAG,0,8,1,Public Administration,Government: Australia: Federal,External,1,1,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Federal
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0,10,10,2018,2018,0,0,0012e000002ZLgIAAW,0,1,0,Construction & Construction Materials,Government: International,External,0,0,Custom Education (MSPACE Included)0012e000002ZLgIAAW,Custom Education (MSPACE Included)Government: International
0,Research Contract,RIC-BD&I,234,8,12,2019,2018,0,0,0012e000002Zmo0AAC,0,3,1,Public Administration,Government: Australia: Local & State,External,1,1,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
0,Research Contract,Not supported,126,5,1,2018,2018,0,0,0012e000002ZLg7AAG,0,6,1,Public Administration,Government: Australia: Federal,External,1,1,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,12,10,9,2018,2018,0,0,0012e000002Zmo0AAC,0,6,1,Services,Government: Australia: Federal,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Federal
0,Research Contract,Not supported,161,5,12,2018,2017,0,0,0012e000002Zmo0AAC,0,2,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,66,5,3,2016,2016,0,0,0012e000002ZLg7AAG,0,0,0,Public Administration,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,99,5,2,2016,2016,0,0,0012e000002ZLg7AAG,0,0,0,Public Administration,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Local & State
0,Technology Transfer,RIC RE&D and BD&I,136,10,6,2016,2016,0,0,0012e000002ZLg7AAG,0,0,0,Public Administration,Government: Australia: Local & State,External,1,0,Technology Transfer0012e000002ZLg7AAG,Technology TransferGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,210,1,6,2018,2017,0,0,0012e000002ZLg7AAG,0,0,0,Public Administration,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Local & State
0,Technology Transfer,RIC RE&D and BD&I,193,10,4,2016,2016,0,0,0012e000002ZLg7AAG,0,0,0,Public Administration,Government: Australia: Local & State,External,1,0,Technology Transfer0012e000002ZLg7AAG,Technology TransferGovernment: Australia: Local & State
0,Technology Transfer,RIC RE&D and BD&I,200,6,12,2017,2016,0,0,0012e000002ZLg7AAG,0,0,0,Public Administration,Government: Australia: Local & State,External,1,0,Technology Transfer0012e000002ZLg7AAG,Technology TransferGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,71,1,11,2016,2015,100000,100000,0012e000002ZLg7AAG,0,0,0,Public Administration,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,70,1,11,2016,2015,0,0,0012e000002ZLg7AAG,0,0,0,Public Administration,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,17,3,2,2016,2016,3000000,3000000,0012e000002ZLg7AAG,0,0,0,Public Administration,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,50,5,4,2016,2016,0,0,0012e000002ZLg7AAG,0,0,0,Public Administration,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Local & State
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,263,10,1,2016,2016,0,0,0012e000002ZmOUAA0,0,0,0,Technology: IT & Telephone Services,SME (small to medium enterprise),External,1,0,Custom Education (MSPACE Included)0012e000002ZmOUAA0,Custom Education (MSPACE Included)SME (small to medium enterprise)
0,Research Contract,RIC-BD&I,100,5,2,2019,2019,800000,800000,0012e000002ZLg7AAG,0,2,0,Technology: IT & Telephone Services,Large Australian Corporate,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractLarge Australian Corporate
0,Research Contract,RIC-BD&I,71,2,12,2019,2018,139577,139577,0012e000002ZLg7AAG,0,2,0,Construction & Construction Materials,Multinational / Other Large Corporate,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractMultinational / Other Large Corporate
0,Research Contract,RIC RE&D and BD&I,134,4,11,2017,2016,0,0,0012e000002ZLg7AAG,0,1,0,Manufacturing & R&D,Multinational / Other Large Corporate,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractMultinational / Other Large Corporate
0,Grants,RIC-BD&I,172,2,8,2019,2018,0,0,0012e000002ZLg7AAG,0,1,0,Construction & Construction Materials,Large Australian Corporate,External,1,0,Grants0012e000002ZLg7AAG,GrantsLarge Australian Corporate
0,Research Contract,RIC-BD&I,196,1,7,2020,2019,0,0,0012e000002ZLg7AAG,0,1,0,Energy & Utilities,SME (small to medium enterprise),External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractSME (small to medium enterprise)
0,Research Contract,RIC RE&D and BD&I,135,6,2,2017,2017,0,0,0012e000002ZLg7AAG,0,56,1,Defence,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,49,11,9,2018,2018,0,0,0012e000002ZLg7AAG,0,1,0,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,0,1,Research Contract0012e000002ZLg7AAG,Research ContractMultinational / Other Large Corporate
0,Grants,RIC-BD&I,172,2,8,2019,2018,0,0,0012e000002ZLg7AAG,0,1,0,Technology: IT & Telephone Services,SME (small to medium enterprise),External,1,0,Grants0012e000002ZLg7AAG,GrantsSME (small to medium enterprise)
0,Research Contract,RIC RE&D and BD&I,72,8,6,2016,2016,450000,450000,0012e000002ZLg7AAG,0,21,1,Defence,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,51,4,2,2017,2017,0,0,0012e000002ZLg7AAG,0,55,1,Defence,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,121,12,8,2018,2018,0,0,0012e000002ZLg7AAG,0,137,1,Defence,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,539,9,3,2017,2016,10000,10000,0012e000002ZmnxAAC,0,0,0,Defence,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZmnxAAC,Research ContractGovernment: Australia: Federal
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,6,7,7,2018,2018,0,0,0012e000002ZLg7AAG,0,32,1,Public Administration,Government: Australia: Federal,External,1,1,Custom Education (MSPACE Included)0012e000002ZLg7AAG,Custom Education (MSPACE Included)Government: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,46,8,7,2018,2018,0,0,0012e000002ZLg7AAG,0,31,1,Public Administration,Government: Australia: Federal,External,1,1,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Federal
0,Research Contract,Not supported,60,5,3,2018,2018,0,0,0012e000002ZLg7AAG,0,1,0,Public Administration,Government: International,External,0,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: International
0,Research Contract,Not supported,19,4,4,2018,2018,0,0,0012e000002ZLg7AAG,0,1,0,Public Administration,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,117,12,8,2018,2018,0,0,0012e000002ZGfbAAG,0,22,1,Health,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractGovernment: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,103,12,9,2018,2018,0,0,0012e000002ZLg7AAG,0,6,1,Transportation & Logistics,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,95,12,9,2018,2018,0,0,0012e000002ZLg7AAG,0,7,1,Transportation & Logistics,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Local & State
0,Consultancy (Non-research),RIC RE&D and BD&I,13,10,9,2017,2017,0,0,0012e000002ZGfbAAG,0,30,1,Health,Government: Australia: Local & State,External,1,0,Consultancy (Non-research)0012e000002ZGfbAAG,Consultancy (Non-research)Government: Australia: Local & State
0,Co-Location,RIC-RE&D,92,10,7,2019,2019,0,0,0012e000002Zmo0AAC,0,1,0,Services,Not for profit,External,1,0,Co-Location0012e000002Zmo0AAC,Co-LocationNot for profit
0,Co-Location,RIC-RE&D,40,11,10,2019,2019,0,0,0012e000002ZLg7AAG,0,1,0,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,0,0,Co-Location0012e000002ZLg7AAG,Co-LocationMultinational / Other Large Corporate
0,Co-Location,RIC-RE&D,74,11,9,2019,2019,0,0,0012e000002ZGfbAAG,0,1,0,Health,Multinational / Other Large Corporate,External,1,0,Co-Location0012e000002ZGfbAAG,Co-LocationMultinational / Other Large Corporate
0,Co-Location,RIC-RE&D,89,9,7,2019,2019,0,0,0012e000002ZLg7AAG,0,1,0,Technology: IT & Telephone Services,Not for profit,External,1,0,Co-Location0012e000002ZLg7AAG,Co-LocationNot for profit
0,Custom Education (MSPACE Included),RIC-BD&I,119,2,10,2020,2019,0,0,0012e000002ZGfbAAG,0,1,0,Health,Multinational / Other Large Corporate,External,0,0,Custom Education (MSPACE Included)0012e000002ZGfbAAG,Custom Education (MSPACE Included)Multinational / Other Large Corporate
0,Custom Education (MSPACE Included),RIC-BD&I,99,2,10,2020,2019,0,0,0012e000002ZLgJAAW,0,4,1,Public Administration,Government: International,External,0,0,Custom Education (MSPACE Included)0012e000002ZLgJAAW,Custom Education (MSPACE Included)Government: International
0,Custom Education (MSPACE Included),Not supported,81,10,8,2019,2019,0,0,0012e000002Zt1RAAS,0,41,1,Health,Government: Australia: Federal,External,1,0,Custom Education (MSPACE Included)0012e000002Zt1RAAS,Custom Education (MSPACE Included)Government: Australia: Federal
0,Custom Education (MSPACE Included),RIC-BD&I,7,11,10,2019,2019,0,0,0012e000002ZLgJAAW,0,6,1,Services,Large Australian Corporate,External,1,1,Custom Education (MSPACE Included)0012e000002ZLgJAAW,Custom Education (MSPACE Included)Large Australian Corporate
0,Research Contract,RIC RE&D and BD&I,379,8,8,2018,2017,0,0,0012e000002ZLgIAAW,0,2,0,Construction & Construction Materials,Multinational / Other Large Corporate,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractMultinational / Other Large Corporate
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,1,10,10,2016,2016,0,0,0012e000002ZmOZAA0,0,114,1,Services,University,External,1,0,Custom Education (MSPACE Included)0012e000002ZmOZAA0,Custom Education (MSPACE Included)University
0,Research Contract,RIC RE&D and BD&I,89,8,5,2018,2018,0,0,0012e000002ZLgIAAW,0,197,1,Services,University,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractUniversity
0,Consultancy (Non-research),RIC RE&D and BD&I,264,4,8,2018,2017,0,0,0012e000002ZLgIAAW,0,0,0,Services,Government: Australia: Local & State,External,1,0,Consultancy (Non-research)0012e000002ZLgIAAW,Consultancy (Non-research)Government: Australia: Local & State
0,Research Contract,Not supported,287,5,8,2020,2019,50000,200000,0012e000002ZLgIAAW,0,52,1,Public Administration,Government: Australia: Federal,External,1,1,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,219,5,9,2018,2017,0,0,0012e000002ZLgIAAW,0,1,0,Services,Large Australian Corporate,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractLarge Australian Corporate
0,Research Contract,Not supported,318,12,2,2019,2019,0,0,0012e000002ZLgIAAW,0,1,0,Services,University,External,0,0,Research Contract0012e000002ZLgIAAW,Research ContractUniversity
0,Grants,RIC RE&D and BD&I,180,4,10,2018,2017,0,0,0012e000002ZLgIAAW,1,7,0,Public Administration,Government: Australia: Federal,External,1,1,Grants0012e000002ZLgIAAW,GrantsGovernment: Australia: Federal
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,265,8,11,2018,2017,0,0,0012e000002ZLgIAAW,0,3,0,Construction & Construction Materials,Government: International,External,0,0,Custom Education (MSPACE Included)0012e000002ZLgIAAW,Custom Education (MSPACE Included)Government: International
0,Research Contract,Not supported,215,12,5,2019,2019,0,0,0012e000002ZLgIAAW,0,1,0,Transportation & Logistics,SME (small to medium enterprise),External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractSME (small to medium enterprise)
0,Consultancy (Non-research),RIC RE&D and BD&I,11,8,8,2017,2017,0,0,0012e000002ZLgIAAW,0,1,0,Services,Government: Australia: Local & State,External,1,1,Consultancy (Non-research)0012e000002ZLgIAAW,Consultancy (Non-research)Government: Australia: Local & State
0,Research Contract,RIC-BD&I,524,2,9,2019,2017,0,0,0012e000002ZLgIAAW,0,1,0,Construction & Construction Materials,SME (small to medium enterprise),External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractSME (small to medium enterprise)
0,Grants,RIC-BD&I,494,2,10,2019,2017,0,0,0012e000002ZLgIAAW,0,1,0,Services,Multinational / Other Large Corporate,External,0,0,Grants0012e000002ZLgIAAW,GrantsMultinational / Other Large Corporate
0,Research Contract,RIC-BD&I,681,8,9,2019,2017,0,0,0012e000002ZLgIAAW,0,1,0,Construction & Construction Materials,SME (small to medium enterprise),External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractSME (small to medium enterprise)
0,Research Contract,RIC-BD&I,9,8,7,2019,2019,0,0,0012e000002ZLgIAAW,0,2,0,Transportation & Logistics,SME (small to medium enterprise),External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractSME (small to medium enterprise)
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,61,5,3,2017,2017,0,0,0012e000002ZmOZAA0,0,1,0,Services,Not for profit,External,1,0,Custom Education (MSPACE Included)0012e000002ZmOZAA0,Custom Education (MSPACE Included)Not for profit
0,Research Contract,RIC-BD&I,725,2,2,2020,2018,0,0,0012e000002ZLgIAAW,0,2,0,Services,Large Australian Corporate,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractLarge Australian Corporate
0,Research Contract,RIC-BD&I,993,2,5,2020,2017,0,0,0012e000002ZLgIAAW,0,1,0,Services,Large Australian Corporate,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractLarge Australian Corporate
0,Grants,RIC RE&D and BD&I,180,4,10,2018,2017,0,0,0012e000002ZLgIAAW,1,8,0,Public Administration,Government: Australia: Federal,External,1,1,Grants0012e000002ZLgIAAW,GrantsGovernment: Australia: Federal
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,6,10,10,2016,2016,0,0,0012e000002ZmOZAA0,0,119,1,Services,University,External,1,0,Custom Education (MSPACE Included)0012e000002ZmOZAA0,Custom Education (MSPACE Included)University
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,222,5,9,2017,2016,4900,4900,0012e000002ZmOZAA0,0,87,1,Services,University,External,1,0,Custom Education (MSPACE Included)0012e000002ZmOZAA0,Custom Education (MSPACE Included)University
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,222,5,9,2017,2016,4900,4900,0012e000002ZmOZAA0,0,88,1,Services,University,External,1,0,Custom Education (MSPACE Included)0012e000002ZmOZAA0,Custom Education (MSPACE Included)University
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,1,10,10,2016,2016,0,0,0012e000002ZmOZAA0,0,115,1,Services,University,External,1,0,Custom Education (MSPACE Included)0012e000002ZmOZAA0,Custom Education (MSPACE Included)University
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,6,10,10,2016,2016,0,0,0012e000002ZmOZAA0,0,120,1,Services,University,External,1,0,Custom Education (MSPACE Included)0012e000002ZmOZAA0,Custom Education (MSPACE Included)University
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,42,2,1,2017,2017,0,0,0012e000002ZmOZAA0,0,163,1,Services,University,External,1,0,Custom Education (MSPACE Included)0012e000002ZmOZAA0,Custom Education (MSPACE Included)University
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,151,2,9,2017,2016,4700,4700,0012e000002ZmOZAA0,0,85,1,Services,University,External,1,0,Custom Education (MSPACE Included)0012e000002ZmOZAA0,Custom Education (MSPACE Included)University
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,1,10,10,2016,2016,0,0,0012e000002ZmOZAA0,0,116,1,Services,University,External,1,0,Custom Education (MSPACE Included)0012e000002ZmOZAA0,Custom Education (MSPACE Included)University
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,1,10,10,2016,2016,0,0,0012e000002ZmOZAA0,0,117,1,Services,University,External,1,0,Custom Education (MSPACE Included)0012e000002ZmOZAA0,Custom Education (MSPACE Included)University
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,1,10,10,2016,2016,0,0,0012e000002ZmOZAA0,0,118,1,Services,University,External,1,0,Custom Education (MSPACE Included)0012e000002ZmOZAA0,Custom Education (MSPACE Included)University
0,Research Contract,Not supported,59,4,3,2018,2018,0,0,0012e000002ZLgIAAW,0,27,1,Public Administration,Government: Australia: Federal,External,1,1,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Federal
0,Research Contract,Not supported,166,10,5,2018,2018,0,0,0012e000002ZLgIAAW,0,0,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,445,2,12,2017,2015,0,0,0012e000002ZmOZAA0,0,0,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZmOZAA0,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC-BD&I,813,11,8,2019,2017,0,0,0012e000002ZLgIAAW,0,0,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
0,Research Contract,Not supported,231,4,9,2020,2019,0,0,0012e000002ZLgIAAW,0,0,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,401,5,3,2018,2017,0,0,0012e000002ZLgIAAW,0,0,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
0,Research Contract,Not supported,350,1,2,2020,2019,0,0,0012e000002ZLgIAAW,0,0,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
0,Research Contract,Not supported,525,8,3,2019,2018,0,0,0012e000002ZLgIAAW,0,0,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,128,8,3,2018,2018,0,0,0012e000002ZLgIAAW,0,0,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLgIAAW,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,123,8,4,2018,2018,0,0,0012e000002Zmo0AAC,0,1,0,Services,Not for profit,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractNot for profit
0,Research Contract,RIC RE&D and BD&I,13,9,8,2018,2018,0,0,0012e000002Zmo0AAC,0,1,0,Services,University,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractUniversity
0,Research Contract,RIC RE&D and BD&I,46,8,7,2018,2018,0,0,0012e000002Zmo0AAC,0,4,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,101,8,5,2018,2018,0,0,0012e000002Zmo0AAC,0,3,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,223,12,5,2018,2018,0,0,0012e000002ZLg7AAG,0,1,0,Energy & Utilities,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,54,6,4,2018,2018,0,0,0012e000002ZGfbAAG,0,6,0,Health,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractGovernment: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,21,5,5,2018,2018,0,0,0012e000002ZLg7AAG,0,2,1,Public Administration,Government: Australia: Local & State,External,1,1,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Local & State
0,Research Contract,Not supported,125,5,1,2018,2018,0,0,0012e000002Zmo0AAC,0,1,0,Services,Government: Australia: Local & State,External,1,0,Research Contract0012e000002Zmo0AAC,Research ContractGovernment: Australia: Local & State
0,Research Contract,Not supported,59,5,3,2018,2018,0,0,0012e000002ZGfbAAG,0,4,0,Health,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractGovernment: Australia: Local & State
0,Research Contract,Not supported,699,1,2,2020,2018,0,0,0012e000002ZLg7AAG,0,1,0,Public Administration,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,29,9,8,2018,2018,0,0,0012e000002ZGfbAAG,0,1,0,Health,Not for profit,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractNot for profit
0,Research Contract,RIC RE&D and BD&I,74,12,10,2018,2018,0,0,0012e000002ZmnzAAC,0,3,1,Agriculture & Horticulture,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZmnzAAC,Research ContractGovernment: Australia: Federal
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,43,8,7,2018,2018,0,0,0012e000002Zmo0AAC,0,1,0,Services,Not for profit,External,1,0,Custom Education (MSPACE Included)0012e000002Zmo0AAC,Custom Education (MSPACE Included)Not for profit
0,Research Contract,Not supported,132,4,12,2018,2017,0,0,0012e000002ZLg7AAG,0,2,0,Public Administration,Government: Australia: Local & State,External,1,0,Research Contract0012e000002ZLg7AAG,Research ContractGovernment: Australia: Local & State
0,Research Contract,RIC RE&D and BD&I,60,6,4,2017,2017,0,0,0012e000002ZGfbAAG,0,0,0,Health,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractGovernment: Australia: Federal
0,Research Contract,RIC RE&D and BD&I,60,6,4,2017,2017,0,0,0012e000002ZGfbAAG,0,0,0,Health,Government: Australia: Federal,External,1,0,Research Contract0012e000002ZGfbAAG,Research ContractGovernment: Australia: Federal
