Id,StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,days,oppo_busi,fac_oppo,oppo_Industry,RN,f_won_before
0062e000002NTNfAAO,Awaiting Results,Grants,RIC-RE&D,0012e000002ZLg7AAG,0012e000002Z3pPAAS,1,Health,Biotechnology (non-Pharma),PFRO (Publicly-Funded Research Organisation),1,0,0,2020,3,301,GrantsPFRO (Publicly-Funded Research Organisation),0012e000002ZLg7AAGGrants,GrantsHealth,11,0
0062e000002NunCAAS,Identifying,Research Contract,RIC-RE&D,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Health,Diagnostics,Large Australian Corporate,1,0,0,2020,3,173,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractHealth,2,0
0062e000002NuwxAAC,Identifying,Grants,RIC-RE&D,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Services,Education,University,1,0,0,2020,3,415,GrantsUniversity,0012e000002ZmnxAACGrants,GrantsServices,2,0
0062e000002NxefAAC,Identifying,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Services,Education,University,1,0,0,2020,3,415,GrantsUniversity,0012e000002ZGfbAAGGrants,GrantsServices,3,0
0062e000002NYbPAAW,Identifying,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2020,3,420,GrantsNot for profit,0012e000002ZGfbAAGGrants,GrantsHealth,1,0
0062e000002NYbtAAG,Identifying,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2020,3,420,GrantsNot for profit,0012e000002ZGfbAAGGrants,GrantsHealth,2,0
0062e000002NYd6AAG,Identifying,Grants,RIC-RE&D,0012e000002ZmnxAAC,0012e000002Zt1VAAS,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2020,3,420,GrantsNot for profit,0012e000002ZmnxAACGrants,GrantsHealth,2,0
0062e000002NYesAAG,Identifying,Grants,RIC-RE&D,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Services,Education,University,1,0,0,2020,3,420,GrantsUniversity,0012e000002ZLg7AAGGrants,GrantsServices,1,0
0062e000002NYiGAAW,Identifying,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Z6AWAA0,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2020,3,420,GrantsNot for profit,0012e000002ZGfbAAGGrants,GrantsHealth,3,0
0062e000002NYnkAAG,Awaiting Results,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,3,300,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantPublic Administration,42,0
0062e000002NYSXAA4,Closing,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Environmental,Not for profit,1,0,0,2020,3,161,Research ContractNot for profit,0012e000002ZLgIAAWResearch Contract,Research ContractServices,1,0
0062e000002NYszAAG,Application,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Biotechnology (non-Pharma),PFRO (Publicly-Funded Research Organisation),1,0,0,2020,3,300,GrantsPFRO (Publicly-Funded Research Organisation),0012e000002ZGfbAAGGrants,GrantsHealth,13,0
0062e000002NYTaAAO,Closing,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,Not for profit,1,0,0,2020,3,203,Research ContractNot for profit,0012e000002ZLgIAAWResearch Contract,Research ContractConstruction & Construction Materials,1,0
0062e000002NyWVAA0,Proposing,Technology Transfer,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2020,3,273,Technology TransferNot for profit,0012e000002Zmo0AACTechnology Transfer,Technology TransferServices,1,0
0062e000002NYXXAA4,Pre-submission,Parent Grant,RIC-RE&D,NotGiven,NotGiven,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,3,300,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantPublic Administration,43,0
0062e000002NzefAAC,Identifying,Grants,RIC-RE&D,0012e000002ZmnxAAC,0012e000002Ym9QAAS,1,Services,Education,University,1,0,0,2020,3,414,GrantsUniversity,0012e000002ZmnxAACGrants,GrantsServices,2,0
0062e000002NzsGAAS,Pre-submission,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2020,3,10946,Parent GrantNot for profit,NotGivenParent Grant,Parent GrantServices,2,0
0062e000002O2DQAA0,Proposing,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Transportation,Transportation,Large Australian Corporate,1,1,0,2020,3,475,Research ContractLarge Australian Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractTransportation,1,0
0062e000002O2foAAC,Identifying,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0hAAC,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2020,3,413,GrantsNot for profit,0012e000002ZGfbAAGGrants,GrantsHealth,4,0
0062e000002O2G0AAK,Proposing,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Transportation,Transportation,Large Australian Corporate,1,1,0,2020,3,475,Research ContractLarge Australian Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractTransportation,1,0
0062e000002O2HcAAK,Proposing,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Transportation,Transportation,Large Australian Corporate,1,1,0,2020,3,475,Research ContractLarge Australian Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractTransportation,1,0
0062e000002O2KbAAK,Identifying,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,"Retail, Travel, Hospitality & Leisure",Large Australian Corporate,1,0,0,2020,3,659,Research ContractLarge Australian Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractServices,1,0
0062e000002O2LtAAK,Identifying,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Engineering and Scientific,SME (small to medium enterprise),1,0,0,2020,3,294,Research ContractSME (small to medium enterprise),NotGivenResearch Contract,Research ContractServices,1,0
0062e000002O2MmAAK,Identifying,Grants,RIC-RE&D,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,3,294,GrantsGovernment: Australia: Federal,0012e000002ZLg7AAGGrants,GrantsPublic Administration,44,0
0062e000002O6iyAAC,Identifying,Grants,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0hAAC,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2020,3,199,GrantsNot for profit,0012e000002ZGfbAAGGrants,GrantsHealth,2,0
0062e000002O6jrAAC,Awaiting Results,Parent Grant,RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2020,3,199,Parent GrantNot for profit,NotGivenParent Grant,Parent GrantHealth,3,0
0062e000002OAqjAAG,Developing,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Mining & Refining,Mining & Refining,CRC (Co-operative Research Centre),1,0,0,2020,3,213,Research ContractCRC (Co-operative Research Centre),0012e000002ZLg7AAGResearch Contract,Research ContractMining & Refining,1,0
0062e000002OArmAAG,Application,Grants,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2020,3,319,GrantsGovernment: Australia: Local & State,0012e000002ZLg7AAGGrants,GrantsHealth,7,0
0062e000002OAtnAAG,Application,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,3,14,GrantsGovernment: Australia: Federal,0012e000002ZLg7AAGGrants,GrantsPublic Administration,45,0
0062e000002OAtTAAW,Application,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,3,14,GrantsGovernment: Australia: Federal,0012e000002ZLg7AAGGrants,GrantsPublic Administration,46,0
0062e000002OD3gAAG,Identifying,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Z6AWAA0,1,Services,Education,University,1,0,0,2020,3,409,GrantsUniversity,0012e000002ZGfbAAGGrants,GrantsServices,1,0
0062e000002ODpMAAW,Application,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,3,289,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration,47,0
0062e000002OE5eAAG,Identifying,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Services,Education,University,1,0,0,2020,3,409,GrantsUniversity,0012e000002ZGfbAAGGrants,GrantsServices,3,0
0062e000002OEW1AAO,Identifying,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Diagnostics,Large Australian Corporate,1,0,0,2020,3,290,Technology TransferLarge Australian Corporate,0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,3,0
0062e000002OF9GAAW,Developing,Technology Transfer,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2020,3,228,Technology TransferSME (small to medium enterprise),0012e000002ZmnxAACTechnology Transfer,Technology TransferHealth,2,0
0062e000002OFCyAAO,Developing,Technology Transfer,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2020,3,255,Technology TransferSME (small to medium enterprise),0012e000002ZmnxAACTechnology Transfer,Technology TransferHealth,1,0
0062e000002OFF4AAO,Developing,Technology Transfer,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2020,3,255,Technology TransferSME (small to medium enterprise),0012e000002ZmnxAACTechnology Transfer,Technology TransferHealth,2,0
0062e000002OFLbAAO,Proposing,Technology Transfer,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Services,Education,University,1,0,0,2020,3,197,Technology TransferUniversity,0012e000002ZmnxAACTechnology Transfer,Technology TransferServices,4,0
0062e000002OFN3AAO,Proposing,Technology Transfer,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Services,Education,University,1,0,0,2020,3,197,Technology TransferUniversity,0012e000002ZmnxAACTechnology Transfer,Technology TransferServices,5,0
0062e000002OfS5AAK,Identifying,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Business & Professional,SME (small to medium enterprise),1,0,0,2020,3,184,Research ContractSME (small to medium enterprise),NotGivenResearch Contract,Research ContractServices,1,0
0062e000002OGK1AAO,Awaiting Results,Parent Grant,RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2020,3,228,Parent GrantGovernment: Australia: Local & State,NotGivenParent Grant,Parent GrantPublic Administration,1,0
0062e000002OGOcAAO,Awaiting Results,Grants,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2020,3,228,GrantsGovernment: Australia: Local & State,0012e000002ZmnxAACGrants,GrantsPublic Administration,2,0
0062e000002OJxpAAG,Proposing,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Business & Professional,SME (small to medium enterprise),1,0,1,2020,3,166,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractServices,1,0
0062e000002On22AAC,Awaiting Results,Competitive Bid,RIC-BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,1,2020,3,61,Competitive BidGovernment: International,0012e000002Zt1RAASCompetitive Bid,Competitive BidPublic Administration,2,0
0062e000002OqmZAAS,Proposing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2020,3,188,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0062e000002OqvlAAC,Proposing,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: International,1,0,0,2020,3,183,Consultancy (Non-research)Government: International,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services,1,0
0062e000002OqwFAAS,Developing,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2020,3,431,Consultancy (Non-research)Government: Australia: Federal,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Public Administration,1,0
0062e000002OxGnAAK,Proposing,Philanthropic,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Construction & Construction Materials,Construction & Construction Materials,Multinational / Other Large Corporate,1,0,1,2020,3,185,PhilanthropicMultinational / Other Large Corporate,0012e000002ZLg7AAGPhilanthropic,PhilanthropicConstruction & Construction Materials,1,0
0062e000002OxH2AAK,Identifying,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,0,2020,3,367,Research ContractMultinational / Other Large Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractTechnology: IT & Telephone Services,1,0
0062e000002OyhAAAS,Awaiting Results,Parent Grant,RIC-RE&D,NotGiven,NotGiven,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,3,276,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth,82,0
0062e000002OyjjAAC,Awaiting Results,Parent Grant,RIC-RE&D,NotGiven,NotGiven,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,3,93,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantHealth,81,0
0062e000002OyzzAAC,Proposing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2020,3,215,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,25,0
0062e000002OzAdAAK,Submitting,Parent Grant,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2020,3,245,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantPublic Administration,27,0
0062e000002OzrYAAS,Triage / Develop Opportunity,Co-Location,RIC RE&D and BD&I,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,0,2020,3,62,Co-LocationMultinational / Other Large Corporate,NotGivenCo-Location,Co-LocationTechnology: IT & Telephone Services,2,0
0062e000002P1sbAAC,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,"Retail, Travel, Hospitality & Leisure",Large Australian Corporate,1,0,0,2020,3,154,Custom Education (MSPACE Included)Large Australian Corporate,0012e000002ZLg7AAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0062e000002P362AAC,Closing,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2020,3,122,Research ContractGovernment: Australia: Local & State,0012e000002ZNYOAA4Research Contract,Research ContractHealth,8,0
0062e000002P39GAAS,Developing,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2020,3,38,Research ContractGovernment: Australia: Federal,0012e000002ZNYOAA4Research Contract,Research ContractPublic Administration,2,0
0062e000002P3BgAAK,Submitting,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Health,Biotechnology (non-Pharma),PFRO (Publicly-Funded Research Organisation),1,0,0,2020,3,11232,Parent GrantPFRO (Publicly-Funded Research Organisation),NotGivenParent Grant,Parent GrantHealth,14,0
0062e000002P4JqAAK,Developing,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2020,3,34,Research ContractLarge Australian Corporate,0012e000002ZLgJAAWResearch Contract,Research ContractServices,5,0
0062e000002P4LSAA0,Developing,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,SME (small to medium enterprise),1,0,1,2020,3,62,Research ContractSME (small to medium enterprise),0012e000002ZLgJAAWResearch Contract,Research ContractServices,5,0
0062e000002P4tJAAS,Application,Grants,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2020,3,198,GrantsGovernment: Australia: Local & State,0012e000002ZLg7AAGGrants,GrantsHealth,9,0
0062e000002P5fMAAS,Proposing,Consultancy (Non-research),RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,3,122,Consultancy (Non-research)Government: Australia: Federal,0012e000002ZmnzAACConsultancy (Non-research),Consultancy (Non-research)Public Administration,13,0
0062e000002P5NrAAK,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Manufacturing & R&D,Food & Beverage,SME (small to medium enterprise),1,0,0,2020,3,154,Custom Education (MSPACE Included)SME (small to medium enterprise),0012e000002ZmnzAACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Manufacturing & R&D,5,0
0062e000002P5NSAA0,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zt1RAAS,NotGiven,0,Manufacturing & R&D,Food & Beverage,PFRO (Publicly-Funded Research Organisation),1,0,0,2020,3,212,Custom Education (MSPACE Included)PFRO (Publicly-Funded Research Organisation),0012e000002Zt1RAASCustom Education (MSPACE Included),Custom Education (MSPACE Included)Manufacturing & R&D,1,0
0062e000002P5O1AAK,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Services,Education,University,1,0,0,2020,3,214,Custom Education (MSPACE Included)University,0012e000002ZmnzAACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,26,0
0062e000002P7BKAA0,Developing,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Mining Equipment and Technology Services,Mining Equipment and Technology Services,Multinational / Other Large Corporate,1,0,0,2020,4,68,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractMining Equipment and Technology Services,1,0
0062e000002PBcjAAG,Developing,Technology Transfer,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,1,2020,4,273,Technology TransferSME (small to medium enterprise),0012e000002ZLg7AAGTechnology Transfer,Technology TransferTechnology: IT & Telephone Services,1,0
0062e000002PDKLAA4,Closing,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Large Australian Corporate,1,0,0,2020,4,88,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractTechnology: IT & Telephone Services,4,0
0062e000002PDz5AAG,Application,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,4,69,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,83,0
0062e000002PE1pAAG,Application,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,4,69,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,84,0
0062e000002PETtAAO,Application,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,4,69,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,85,0
0062e000002PEutAAG,Identifying,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,"Retail, Travel, Hospitality & Leisure",Not for profit,1,0,0,2020,4,119,Research ContractNot for profit,NotGivenResearch Contract,Research ContractServices,1,0
0062e000002PFwFAAW,Awaiting Results,Parent Grant,Not supported,NotGiven,NotGiven,1,Health,Health Care & Healthy Aging,Government: International,1,1,0,2020,4,645,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantHealth,2,0
0062e000002PFwyAAG,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Energy & Utilities,Energy & Utilities,Government: International,1,0,0,2020,4,180,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantEnergy & Utilities,1,0
0062e000002PFx9AAG,Awaiting Results,Parent Grant,Not supported,NotGiven,NotGiven,0,Defence,Defence,Government: International,1,0,0,2020,4,88,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantDefence,3,0
0062e000002PFxDAAW,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: International,1,1,0,2020,4,714,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantHealth,3,0
0062e000002PFxNAAW,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: International,1,1,0,2020,4,914,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantHealth,4,0
0062e000002PFxrAAG,Submitting,Parent Grant,Not supported,NotGiven,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Government: International,1,0,0,2020,4,180,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantAgriculture & Horticulture,1,0
0062e000002PFxSAAW,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: International,1,1,0,2020,4,210,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantHealth,1,0
0062e000002PFxwAAG,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: International,1,0,0,2020,4,280,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantHealth,1,0
0062e000002PFy1AAG,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Services,Community,Government: International,1,0,0,2020,4,180,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantServices,1,0
0062e000002PIJVAA4,Identifying,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Transportation & Logistics,Transportation & Logistics,Not for profit,1,0,0,2020,4,270,Research ContractNot for profit,0012e000002ZLg7AAGResearch Contract,Research ContractTransportation & Logistics,1,0
0062e000002PKjVAAW,Awaiting Results,Grants,RIC-BD&I,0012e000002ZmOZAA0,NotGiven,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2020,4,238,GrantsGovernment: Australia: Federal,0012e000002ZmOZAA0Grants,GrantsPublic Administration,28,0
0062e000002PKl2AAG,Awaiting Results,Grants,RIC-BD&I,0012e000002ZmOZAA0,NotGiven,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2020,4,238,GrantsGovernment: Australia: Federal,0012e000002ZmOZAA0Grants,GrantsPublic Administration,29,0
0062e000002PLPeAAO,Proposing,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,Not for profit,1,0,0,2020,4,269,Research ContractNot for profit,0012e000002ZLgIAAWResearch Contract,Research ContractConstruction & Construction Materials,1,0
0062e000002PMeyAAG,Developing,Technology Transfer,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2020,4,208,Technology TransferSME (small to medium enterprise),0012e000002ZmnxAACTechnology Transfer,Technology TransferHealth,3,0
0062e000002PMgpAAG,Application,Grants,Not supported,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Health,Health Care & Healthy Aging,Government: International,1,1,0,2020,4,642,GrantsGovernment: International,0012e000002ZmnxAACGrants,GrantsHealth,8,0
0062e000002PMhYAAW,Application,Grants,Not supported,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Energy & Utilities,Energy & Utilities,Government: International,1,0,0,2020,4,177,GrantsGovernment: International,0012e000002ZLg7AAGGrants,GrantsEnergy & Utilities,2,0
0062e000002PMi7AAG,Application,Grants,Not supported,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2020,4,642,GrantsNot for profit,0012e000002ZGfbAAGGrants,GrantsHealth,6,0
0062e000002PMjoAAG,Application,Grants,Not supported,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Defence,Defence,Government: International,1,0,0,2020,4,4,GrantsGovernment: International,0012e000002ZGfbAAGGrants,GrantsDefence,4,0
0062e000002PMkDAAW,Awaiting Results,Grants,Not supported,0012e000002ZmnxAAC,0012e000002YmVtAAK,1,Defence,Defence,Government: International,1,0,0,2020,4,4,GrantsGovernment: International,0012e000002ZmnxAACGrants,GrantsDefence,5,0
0062e000002PMkIAAW,Awaiting Results,Grants,Not supported,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Defence,Defence,Government: International,1,0,0,2020,4,4,GrantsGovernment: International,0012e000002ZGfbAAGGrants,GrantsDefence,6,0
0062e000002PNoJAAW,Identifying,Grants,Not supported,0012e000002ZGfbAAG,0012e000002Z6AWAA0,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2020,4,277,GrantsNot for profit,0012e000002ZGfbAAGGrants,GrantsHealth,5,0
0062e000002PNyNAAW,Identifying,Grants,Not supported,0012e000002ZGfbAAG,0012e000002Zt1FAAS,1,Health,Health Care & Healthy Aging,Government: International,1,1,0,2020,4,105,GrantsGovernment: International,0012e000002ZGfbAAGGrants,GrantsHealth,5,0
0062e000002PO8JAAW,Identifying,Grants,Not supported,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Health,Health Care & Healthy Aging,Government: International,1,1,0,2020,4,213,GrantsGovernment: International,0012e000002ZGfbAAGGrants,GrantsHealth,7,0
0062e000002PODpAAO,Identifying,Grants,Not supported,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Defence,Defence,Government: International,1,0,0,2020,4,178,GrantsGovernment: International,0012e000002ZGfbAAGGrants,GrantsDefence,7,0
0062e000002POj4AAG,Identifying,Grants,Not supported,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Health,Health Care & Healthy Aging,Government: International,1,1,0,2020,4,206,GrantsGovernment: International,0012e000002ZmnxAACGrants,GrantsHealth,6,0
0062e000002POWjAAO,Identifying,Grants,Not supported,0012e000002ZmnxAAC,0012e000002YoY7AAK,1,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2020,4,182,GrantsNot for profit,0012e000002ZmnxAACGrants,GrantsHealth,4,0
