StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,days,oppo_busi,fac_oppo,oppo_Industry,RN,f_won_before
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,147,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2018,7,106,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,14,1
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,137,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Community,Not for profit,1,0,0,2016,1,215,Custom Education (MSPACE Included)Not for profit,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,9,116,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,78,1
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2019,10,210,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,21,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,141,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,8,33,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,57,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2016,9,147,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,97,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,9,145,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,64,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,143,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,9,138,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,82,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,150,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,136,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,24,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,154,1
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,9,109,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,76,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,134,1
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Health Care & Healthy Aging,Multinational / Other Large Corporate,1,1,1,2019,6,361,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractHealth,10,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Education,University,1,0,0,2017,9,156,Custom Education (MSPACE Included)University,0012e000002ZLgIAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,186,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2015,11,104,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Services,Business & Professional,SME (small to medium enterprise),1,0,0,2017,7,413,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractServices,1,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,3,66,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,20,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Medical Devices,Multinational / Other Large Corporate,1,0,0,2017,9,13,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractHealth,1,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,9,116,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,62,1
0,Research Contract,Not supported,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Manufacturing & R&D,Consumer Goods,Multinational / Other Large Corporate,1,0,0,2019,4,285,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D,1,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,139,1
1,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Services,Engineering and Scientific,Government: Australia: Federal,1,0,0,2019,6,322,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractServices,9,1
0,Consultancy (Non-research),RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Not for profit,1,0,0,2019,4,120,Consultancy (Non-research)Not for profit,0012e000002ZLgIAAWConsultancy (Non-research),Consultancy (Non-research)Agriculture & Horticulture,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,128,1
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,0,2019,6,254,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractHealth,1,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,8,207,Research ContractGovernment: Australia: Local & State,0012e000002ZLgIAAWResearch Contract,Research ContractPublic Administration,1,0
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2019,5,367,Research ContractGovernment: Australia: Local & State,0012e000002ZmnxAACResearch Contract,Research ContractServices,16,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,152,1
0,Research Contract,Not supported,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Manufacturing & R&D,Consumer Goods,SME (small to medium enterprise),1,0,0,2019,4,280,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D,1,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,1,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,11,234,Research ContractGovernment: Australia: Local & State,0012e000002ZLgIAAWResearch Contract,Research ContractPublic Administration,2,1
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2019,5,232,Research ContractGovernment: Australia: Local & State,0012e000002ZmnxAACResearch Contract,Research ContractServices,14,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,2,76,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,14,1
0,Research Contract,Not supported,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Manufacturing & R&D,Consumer Goods,SME (small to medium enterprise),1,0,0,2019,4,285,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D,1,0
1,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2018,8,259,Research ContractGovernment: Australia: Local & State,0012e000002ZLgIAAWResearch Contract,Research ContractPublic Administration,4,1
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2019,5,232,Research ContractGovernment: Australia: Local & State,0012e000002ZmnxAACResearch Contract,Research ContractServices,15,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,Education,University,1,0,0,2016,5,64,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,25,1
0,Research Contract,Not supported,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2019,4,267,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractHealth,1,0
0,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Community,Not for profit,1,0,0,2019,4,185,Research ContractNot for profit,0012e000002ZLgIAAWResearch Contract,Research ContractServices,1,0
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2019,6,213,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractHealth,4,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,144,1
0,Research Contract,Not supported,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Manufacturing & R&D,Consumer Goods,SME (small to medium enterprise),1,0,0,2019,4,285,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D,1,0
0,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2019,2,35,Research ContractNot for profit,0012e000002ZLgIAAWResearch Contract,Research ContractServices,4,0
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,Multinational / Other Large Corporate,1,1,0,2017,10,793,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractMaterials: Chemicals & Industrial Metals,2,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,149,1
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Health Care & Healthy Aging,Multinational / Other Large Corporate,1,1,0,2017,9,874,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractHealth,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,NotGiven,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2016,6,48,Custom Education (MSPACE Included)Not for profit,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Veterinary,Veterinary,Multinational / Other Large Corporate,1,0,0,2019,4,381,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractVeterinary,5,1
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,153,1
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,NotGiven,0,Manufacturing & R&D,Consumer Goods,Multinational / Other Large Corporate,1,0,0,2017,6,648,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D,1,0
0,Grants,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2017,9,219,GrantsGovernment: Australia: Federal,0012e000002ZLgIAAWGrants,GrantsPublic Administration,5,1
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Health,Pharmaceuticals,Large Australian Corporate,1,0,0,2019,7,305,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractHealth,4,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,9,139,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,74,1
0,Research Contract,Not supported,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,0,2019,4,285,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractEnergy & Utilities,1,0
0,Research Contract,Not supported,0012e000002ZLgIAAW,NotGiven,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,1,0,2019,5,0,Research ContractGovernment: Australia: Local & State,0012e000002ZLgIAAWResearch Contract,Research ContractEnergy & Utilities,9,1
0,Research Contract,Not supported,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,Multinational / Other Large Corporate,1,0,0,2018,8,673,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractMaterials: Chemicals & Industrial Metals,5,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,9,116,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,63,1
1,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Transportation & Logistics,Transportation & Logistics,Government: Australia: Local & State,1,0,0,2019,6,98,Research ContractGovernment: Australia: Local & State,0012e000002ZLgIAAWResearch Contract,Research ContractTransportation & Logistics,1,0
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,0,2019,5,376,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractTechnology: IT & Telephone Services,4,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,9,145,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,65,1
0,Research Contract,Not supported,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,Multinational / Other Large Corporate,1,0,0,2019,3,287,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractMaterials: Chemicals & Industrial Metals,2,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,Multinational / Other Large Corporate,1,0,0,2017,9,338,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLgIAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Construction & Construction Materials,2,0
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Manufacturing & R&D,Consumer Goods,SME (small to medium enterprise),1,0,0,2019,4,333,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D,1,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,9,117,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,73,1
0,Technology Transfer,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,1,0,2017,9,571,Technology TransferMultinational / Other Large Corporate,0012e000002ZmnxAACTechnology Transfer,Technology TransferHealth,1,0
0,Grants,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Engineering and Scientific,SME (small to medium enterprise),1,0,0,2019,9,56,GrantsSME (small to medium enterprise),0012e000002ZLgIAAWGrants,GrantsServices,1,0
0,Consultancy (Non-research),Not supported,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Services,Engineering and Scientific,SME (small to medium enterprise),1,0,0,2019,4,267,Consultancy (Non-research)SME (small to medium enterprise),0012e000002ZmnxAACConsultancy (Non-research),Consultancy (Non-research)Services,1,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,148,1
0,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2018,10,277,Research ContractGovernment: Australia: Federal,0012e000002ZLgIAAWResearch Contract,Research ContractPublic Administration,11,1
0,Research Contract,Not supported,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2019,4,285,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractAgriculture & Horticulture,1,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,9,119,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,69,1
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2019,6,254,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractHealth,4,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,135,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Mining & Refining,Mining & Refining,Multinational / Other Large Corporate,1,0,0,2017,12,237,Research ContractMultinational / Other Large Corporate,0012e000002ZLgIAAWResearch Contract,Research ContractMining & Refining,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,Large Australian Corporate,1,0,0,2017,7,413,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractMaterials: Chemicals & Industrial Metals,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,124,1
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,1,0,2018,8,20,Research ContractGovernment: Australia: Local & State,0012e000002ZLgIAAWResearch Contract,Research ContractEnergy & Utilities,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,1,0,2015,10,693,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractHealth,1,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,121,1
0,Grants,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,0,2017,8,337,GrantsSME (small to medium enterprise),0012e000002ZLgIAAWGrants,GrantsConstruction & Construction Materials,1,0
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",Multinational / Other Large Corporate,1,0,1,2019,9,225,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D,2,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,125,1
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,1,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,0,2017,9,134,Research ContractSME (small to medium enterprise),0012e000002ZLgIAAWResearch Contract,Research ContractConstruction & Construction Materials,2,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,Multinational / Other Large Corporate,1,0,0,2017,7,413,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractMaterials: Chemicals & Industrial Metals,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,1,Services,Education,University,1,0,0,2017,1,22,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,165,1
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2019,4,315,Research ContractGovernment: Australia: Local & State,0012e000002ZmnxAACResearch Contract,Research ContractServices,1,0
1,Grants,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,1,Energy & Utilities,Energy & Utilities,Government: Australia: Federal,1,1,0,2018,2,701,GrantsGovernment: Australia: Federal,0012e000002ZLgIAAWGrants,GrantsEnergy & Utilities,14,0
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Health,Medical Devices,Multinational / Other Large Corporate,1,0,0,2019,6,153,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractHealth,1,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,122,1
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2018,8,209,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractHealth,4,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Education,University,1,0,0,2017,8,205,Custom Education (MSPACE Included)University,0012e000002ZLgIAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,185,1
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,9,138,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,83,1
0,Research Contract,Not supported,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Manufacturing & R&D,Consumer Goods,Multinational / Other Large Corporate,1,0,0,2019,4,442,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D,1,0
