StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,CreatedYear,CreatedMonth,year_length,oppo_busi,fac_oppo,oppo_Industry
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2017,4,2,Custom Education (MSPACE Included)Government: Australia: Local & State,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,2017,9,2,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractEnergy & Utilities
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,2017,9,2,Custom Education (MSPACE Included)Not for profit,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,2015,11,0,Research ContractSME (small to medium enterprise),NotGivenResearch Contract,Research ContractTechnology: IT & Telephone Services
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Services,Environmental,Government: Australia: Local & State,1,0,2017,6,2,Research ContractGovernment: Australia: Local & State,0012e000002ZmnxAACResearch Contract,Research ContractServices
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,2016,11,3,Custom Education (MSPACE Included)Not for profit,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,1,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,2017,3,2,GrantsSME (small to medium enterprise),0012e000002ZLg7AAGGrants,GrantsTechnology: IT & Telephone Services
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Services,Environmental,Government: Australia: Local & State,1,0,2017,5,2,Research ContractGovernment: Australia: Local & State,0012e000002ZmnxAACResearch Contract,Research ContractServices
1,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2019,9,1,Technology TransferSME (small to medium enterprise),0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2016,9,3,Consultancy (Non-research)Government: Australia: Local & State,0012e000002ZGfbAAGConsultancy (Non-research),Consultancy (Non-research)Health
1,Technology Transfer,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,2019,2,0,Technology TransferSME (small to medium enterprise),0012e000002ZLg7AAGTechnology Transfer,Technology TransferTechnology: IT & Telephone Services
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,2017,1,2,Custom Education (MSPACE Included)Government: Australia: Local & State,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
1,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,2019,6,1,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,2017,2,2,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractTechnology: IT & Telephone Services
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Services,Environmental,Government: Australia: Local & State,1,0,2017,7,2,Research ContractGovernment: Australia: Local & State,0012e000002ZmnxAACResearch Contract,Research ContractServices
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,2019,6,1,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsPublic Administration
1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,2015,11,0,Technology TransferSME (small to medium enterprise),0012e000002ZLg7AAGTechnology Transfer,Technology TransferEnergy & Utilities
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZNYOAA4,NotGiven,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,2017,5,2,Consultancy (Non-research)Government: Australia: Local & State,0012e000002ZNYOAA4Consultancy (Non-research),Consultancy (Non-research)Energy & Utilities
1,Consultancy (Non-research),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z67WAAS,0,Manufacturing & R&D,Food & Beverage,Large Australian Corporate,1,0,2019,3,0,Consultancy (Non-research)Large Australian Corporate,0012e000002ZGfbAAGConsultancy (Non-research),Consultancy (Non-research)Manufacturing & R&D
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Environmental,Government: Australia: Local & State,1,0,2016,5,3,Research ContractGovernment: Australia: Local & State,0012e000002ZLg7AAGResearch Contract,Research ContractServices
0,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,2017,5,2,Consultancy (Non-research)Not for profit,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services
0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,7,0,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,2016,10,3,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractTechnology: IT & Telephone Services
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Defence,Defence,Government: Australia: Federal,1,0,2017,7,2,Research ContractGovernment: Australia: Federal,0012e000002ZGfbAAGResearch Contract,Research ContractDefence
1,Internship,Not supported,0012e000002ZmOUAA0,0012e000002ZLgOAAW,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,2018,10,0,InternshipMultinational / Other Large Corporate,0012e000002ZmOUAA0Internship,InternshipTechnology: IT & Telephone Services
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Defence,Defence,Government: Australia: Federal,1,0,2016,10,3,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractDefence
0,Research Contract,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0rAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2019,7,0,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractPublic Administration
0,Grants,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Engineering and Scientific,Not for profit,1,0,2018,10,1,GrantsNot for profit,NotGivenGrants,GrantsServices
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,2019,9,0,Research ContractNot for profit,NotGivenResearch Contract,Research ContractServices
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,2017,5,2,Research ContractGovernment: Australia: Local & State,0012e000002ZLgIAAWResearch Contract,Research ContractServices
1,Co-Location,RIC-RE&D,NotGiven,NotGiven,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,2019,3,0,Co-LocationMultinational / Other Large Corporate,NotGivenCo-Location,Co-LocationHealth
0,Consultancy (Non-research),Not supported,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2019,10,0,Consultancy (Non-research)Government: Australia: Local & State,NotGivenConsultancy (Non-research),Consultancy (Non-research)Public Administration
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2017,2,2,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractPublic Administration
1,Research Contract,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0rAAC,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,2019,3,0,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth
0,Panel,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2019,10,0,PanelGovernment: Australia: Local & State,NotGivenPanel,PanelPublic Administration
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZmnzAAC,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Not for profit,1,0,2016,10,3,Consultancy (Non-research)Not for profit,0012e000002ZmnzAACConsultancy (Non-research),Consultancy (Non-research)Agriculture & Horticulture
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2017,10,2,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,8,1,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,2017,9,2,Custom Education (MSPACE Included)Government: International,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2017,10,2,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Government: Australia: Local & State,1,0,2019,4,0,Research ContractGovernment: Australia: Local & State,0012e000002ZmnzAACResearch Contract,Research ContractAgriculture & Horticulture
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,2017,9,2,Custom Education (MSPACE Included)Government: International,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2017,10,2,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2019,8,0,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractHealth
0,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2016,10,3,Consultancy (Non-research)Government: Australia: Local & State,NotGivenConsultancy (Non-research),Consultancy (Non-research)Health
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2017,10,2,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,2019,8,0,Research ContractNot for profit,NotGivenResearch Contract,Research ContractHealth
0,Research Contract,RIC RE&D and BD&I,0012e000002ZNYOAA4,NotGiven,0,Public Administration,Public Administration,Not for profit,1,0,2017,3,2,Research ContractNot for profit,0012e000002ZNYOAA4Research Contract,Research ContractPublic Administration
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2017,10,2,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,2019,8,0,Research ContractNot for profit,NotGivenResearch Contract,Research ContractHealth
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2017,9,2,Consultancy (Non-research)Government: Australia: Local & State,0012e000002ZGfbAAGConsultancy (Non-research),Consultancy (Non-research)Health
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2017,10,2,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
0,Research Contract,Not supported,NotGiven,NotGiven,0,Transportation & Logistics,Transportation & Logistics,Government: Australia: Local & State,1,0,2019,10,0,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractTransportation & Logistics
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2016,12,3,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2017,10,2,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
0,Grants,Not supported,NotGiven,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Government: Australia: Federal,1,0,2019,3,0,GrantsGovernment: Australia: Federal,NotGivenGrants,GrantsAgriculture & Horticulture
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2017,6,2,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2017,10,2,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
0,Research Contract,Not supported,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2019,9,0,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractHealth
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2017,3,2,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2017,10,2,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
0,Custom Education (MSPACE Included),Not supported,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,2019,9,0,Custom Education (MSPACE Included)Not for profit,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2017,4,2,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
1,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0nAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2017,1,2,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth
0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2019,8,0,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractHealth
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2017,5,2,Research ContractGovernment: Australia: Federal,NotGivenResearch Contract,Research ContractHealth
0,Research Contract,Not supported,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2019,9,0,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractPublic Administration
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2017,9,2,Research ContractGovernment: Australia: Federal,0012e000002ZGfbAAGResearch Contract,Research ContractHealth
0,Internship,RIC-RE&D,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2018,9,1,InternshipMultinational / Other Large Corporate,0012e000002ZmnxAACInternship,InternshipHealth
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,1,2019,9,0,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractHealth
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Energy & Utilities,Energy & Utilities,Large Australian Corporate,1,0,2017,6,2,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractEnergy & Utilities
1,Internship,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2018,9,1,InternshipMultinational / Other Large Corporate,0012e000002ZLg7AAGInternship,InternshipHealth
0,Consultancy (Non-research),Not supported,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,2018,6,0,Consultancy (Non-research)Not for profit,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services
0,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,Not for profit,1,0,2017,3,2,Consultancy (Non-research)Not for profit,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services
0,Internship,RIC-RE&D,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2018,9,1,InternshipMultinational / Other Large Corporate,0012e000002ZmnxAACInternship,InternshipHealth
0,Grants,Not supported,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Government: Australia: Federal,1,0,2019,9,0,GrantsGovernment: Australia: Federal,NotGivenGrants,GrantsTechnology: IT & Telephone Services
0,Internship,RIC-RE&D,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2018,6,0,InternshipGovernment: Australia: Local & State,0012e000002ZLg7AAGInternship,InternshipPublic Administration
0,Custom Education (MSPACE Included),Not supported,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Community,Government: Australia: Federal,1,0,2019,8,0,Custom Education (MSPACE Included)Government: Australia: Federal,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,Not supported,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,2019,7,0,Research ContractGovernment: Australia: Federal,0012e000002ZGfbAAGResearch Contract,Research ContractPublic Administration
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",Multinational / Other Large Corporate,1,0,2018,1,1,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Manufacturing & R&D
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,2019,9,0,Research ContractGovernment: Australia: Federal,NotGivenResearch Contract,Research ContractPublic Administration
0,Custom Education (MSPACE Included),Not supported,NotGiven,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,2019,8,0,Custom Education (MSPACE Included)RDC (Rural Research and Development Corporations),NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Agriculture & Horticulture
1,Custom Education (MSPACE Included),Not supported,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2018,10,0,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Research Contract,Not supported,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,2019,10,0,Research ContractNot for profit,NotGivenResearch Contract,Research ContractHealth
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Community,Government: Australia: Local & State,1,0,2019,1,-1,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2019,8,0,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractHealth
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Large Australian Corporate,1,1,2019,2,0,Custom Education (MSPACE Included)Large Australian Corporate,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,Not supported,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,2019,8,0,Research ContractGovernment: Australia: Federal,NotGivenResearch Contract,Research ContractPublic Administration
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Business & Professional,Multinational / Other Large Corporate,1,1,2019,2,0,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Business & Professional,Multinational / Other Large Corporate,1,1,2019,3,1,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZNYOAA4,0012e000002YlvyAAC,0,Public Administration,Public Administration,Government: International,1,0,2019,1,-1,Custom Education (MSPACE Included)Government: International,0012e000002ZNYOAA4Custom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Grants,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,2019,4,0,GrantsGovernment: Australia: Federal,NotGivenGrants,GrantsPublic Administration
0,Research Contract,Not supported,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,2019,1,0,Research ContractGovernment: Australia: Federal,NotGivenResearch Contract,Research ContractPublic Administration
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,2018,3,1,Custom Education (MSPACE Included)Government: International,0012e000002Zt1RAASCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: International,1,0,2019,9,0,Custom Education (MSPACE Included)Government: International,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,2018,12,1,Custom Education (MSPACE Included)Government: International,0012e000002Zt1RAASCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Consultancy (Non-research),RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Veterinary,Veterinary,SME (small to medium enterprise),1,0,2019,5,1,Consultancy (Non-research)SME (small to medium enterprise),0012e000002ZmnzAACConsultancy (Non-research),Consultancy (Non-research)Veterinary
1,Consultancy (Non-research),RIC-BD&I,0012e000002Zt1RAAS,NotGiven,0,Services,Financial & Insurance,Government: Australia: Federal,1,0,2019,6,0,Consultancy (Non-research)Government: Australia: Federal,0012e000002Zt1RAASConsultancy (Non-research),Consultancy (Non-research)Services
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: International,1,0,2019,9,0,Custom Education (MSPACE Included)Government: International,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,2018,12,1,Custom Education (MSPACE Included)Government: International,0012e000002Zt1RAASCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Health,Biotechnology (non-Pharma),Not for profit,1,0,2019,8,1,Research ContractNot for profit,0012e000002ZmnxAACResearch Contract,Research ContractHealth
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2018,10,1,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zt1RAASConsultancy (Non-research),Consultancy (Non-research)Public Administration
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2019,9,0,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractPublic Administration
1,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Engineering and Scientific,Not for profit,1,0,2019,10,0,Research ContractNot for profit,NotGivenResearch Contract,Research ContractServices
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,2019,9,2,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractPublic Administration
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2018,10,1,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zt1RAASConsultancy (Non-research),Consultancy (Non-research)Public Administration
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: International,1,0,2019,9,0,Custom Education (MSPACE Included)Government: International,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
