StageName,RecordType.Name,RICE_Supported__c,Actual_Close_Date__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External(1)__c,ParentId,CloseYear,CloseMonth,CreatedYear,CreatedMonth
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,10
1,Grants,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2018,10,2018,9
0,Grants,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2019,11,2016,12
0,Grants,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Health,Diagnostics,SME (small to medium enterprise),1,0,2019,11,2018,2
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,11
1,Consultancy (Non-research),RIC-BD&I,1,0012e000002ZLg7AAG,NotGiven,0,Energy & Utilities,Energy & Utilities,Multinational / Other Large Corporate,1,0,2019,7,2019,4
0,Grants,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Z67WAAS,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2019,11,2016,12
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,2020,2,2019,10
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,10
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,2018,12,2018,9
0,Research Contract,Not supported,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,2019,11,2018,3
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Defence,Defence,Multinational / Other Large Corporate,1,1,2018,7,2018,7
0,Research Contract,RIC-BD&I,1,NotGiven,NotGiven,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2019,11,2018,3
1,Consultancy (Non-research),RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Energy & Utilities,Energy & Utilities,Government: Australia: Federal,1,0,2019,9,2019,5
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZmnzAAC,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Multinational / Other Large Corporate,1,0,2019,11,2016,7
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Defence,Defence,Multinational / Other Large Corporate,1,1,2019,9,2019,4
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2018,3
0,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Environmental,Government: Australia: Federal,1,0,2019,10,2018,10
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,10
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,2019,11,2019,4
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,2019,12,2019,7
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,10
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,2019,11,2018,11
1,Consultancy (Non-research),RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Manufacturing & R&D,Food & Beverage,SME (small to medium enterprise),1,0,2019,8,2018,11
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZmnzAAC,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,10
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,2019,11,2019,4
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZmnxAAC,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,2019,11,2015,11
0,Grants,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Energy & Utilities,Energy & Utilities,CRC (Co-operative Research Centre),1,0,2019,11,2019,7
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,10
0,Research Contract,RIC-BD&I,1,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,2018,9,2018,7
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Manufacturing & R&D,Food & Beverage,Large Australian Corporate,1,0,2019,11,2018,6
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Z67WAAS,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,10
1,Consultancy (Non-research),RIC RE&D and BD&I,1,0012e000002ZLg7AAG,NotGiven,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,2019,11,2018,9
0,Grants,Not supported,1,NotGiven,NotGiven,0,Services,Education,University,1,0,2019,11,2018,5
1,Consultancy (Non-research),RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,2019,11,2018,8
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,10
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Energy & Utilities,Energy & Utilities,Government: Australia: Federal,1,1,2019,5,2018,6
0,Research Contract,RIC-BD&I,1,NotGiven,NotGiven,0,Defence,Defence,Multinational / Other Large Corporate,1,1,2018,12,2018,10
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,2019,6,2019,5
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,10
0,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Mining & Refining,Mining & Refining,Multinational / Other Large Corporate,1,0,2020,7,2018,1
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZmnxAAC,NotGiven,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2019,11,2016,1
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Large Australian Corporate,1,0,2019,11,2018,6
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,10
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2020,2,2019,8
0,Research Contract,RIC-BD&I,1,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Defence,Defence,Government: Australia: Federal,1,0,2018,12,2018,9
1,Consultancy (Non-research),RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,2019,11,2018,6
0,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,2019,12,2019,9
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,2019,11,2018,3
0,Technology Transfer,RIC RE&D and BD&I,1,NotGiven,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,6
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2019,11,2018,6
0,Technology Transfer,RIC RE&D and BD&I,1,NotGiven,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,6
0,Grants,RIC-BD&I,1,0012e000002ZLg7AAG,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,2019,10,2019,3
0,Technology Transfer,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2019,11,2017,6
1,Consultancy (Non-research),RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2019,3,2019,3
0,Technology Transfer,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2019,11,2017,6
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Energy & Utilities,Energy & Utilities,Government: International,1,1,2019,7,2018,1
0,Technology Transfer,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,1,2019,11,2017,10
0,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2020,4,2019,6
0,Technology Transfer,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2019,11,2017,6
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Engineering and Scientific,Multinational / Other Large Corporate,1,0,2019,4,2019,4
0,Technology Transfer,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,1,2019,11,2017,10
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Agriculture & Horticulture,Agriculture & Horticulture,PFRO (Publicly-Funded Research Organisation),1,0,2019,4,2019,3
0,Technology Transfer,RIC RE&D and BD&I,1,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2019,11,2017,6
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,NotGiven,0,Transportation & Logistics,Transportation & Logistics,Government: Australia: Local & State,1,0,2019,11,2017,7
0,Technology Transfer,RIC RE&D and BD&I,1,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,1,2019,11,2017,10
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,2019,11,2017,11
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Construction & Construction Materials,Construction & Construction Materials,Large Australian Corporate,1,0,2019,10,2019,8
0,Research Contract,RIC RE&D and BD&I,1,NotGiven,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,6
1,Consultancy (Non-research),RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2019,11,2019,1
0,Technology Transfer,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2017,11
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Environmental,Government: Australia: Federal,1,0,2016,12,2016,11
0,Research Contract,RIC RE&D and BD&I,1,NotGiven,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,6
0,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2020,4,2019,8
0,Technology Transfer,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,NotGiven,0,Services,Financial & Insurance,SME (small to medium enterprise),1,0,2019,11,2017,6
0,Panel,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Construction & Construction Materials,Construction & Construction Materials,Government: Australia: Federal,1,0,2019,11,2017,5
0,Research Contract,RIC RE&D and BD&I,1,NotGiven,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,6
0,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,2019,6,2018,8
0,Research Contract,RIC RE&D and BD&I,1,NotGiven,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,10
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,2020,2,2019,8
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2019,11,2016,11
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,University,1,0,2019,11,2016,1
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Environmental,Government: Australia: Local & State,1,0,2019,4,2018,11
0,Technology Transfer,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,6
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,NotGiven,0,Services,Financial & Insurance,Multinational / Other Large Corporate,1,0,2018,12,2018,8
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,NotGiven,0,Services,Business & Professional,SME (small to medium enterprise),1,0,2019,11,2017,2
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Manufacturing & R&D,Food & Beverage,Multinational / Other Large Corporate,1,0,2019,11,2016,7
1,Internship,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2019,3,2018,9
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,2019,11,2016,8
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Manufacturing & R&D,Food & Beverage,Multinational / Other Large Corporate,1,0,2019,11,2016,7
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,1,0012e000002Zt1RAAS,NotGiven,0,Energy & Utilities,Energy & Utilities,Multinational / Other Large Corporate,1,0,2019,11,2016,2
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Engineering and Scientific,SME (small to medium enterprise),1,0,2019,7,2019,6
0,Research Contract,RIC RE&D and BD&I,1,NotGiven,NotGiven,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,2019,11,2016,6
0,Grants,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Services,Engineering and Scientific,Multinational / Other Large Corporate,1,0,2019,11,2019,2
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Construction & Construction Materials,Construction & Construction Materials,Multinational / Other Large Corporate,1,0,2019,6,2019,5
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Services,Financial & Insurance,Large Australian Corporate,1,0,2019,11,2016,11
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Manufacturing & R&D,Food & Beverage,PFRO (Publicly-Funded Research Organisation),1,0,2019,11,2016,10
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2017,9,2017,10
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2017,8
1,Consultancy (Non-research),RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,2019,11,2017,10
1,Philanthropic,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Transportation & Logistics,Transportation & Logistics,Multinational / Other Large Corporate,1,1,2019,11,2019,2
0,Research Contract,RIC RE&D and BD&I,1,NotGiven,NotGiven,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2019,11,2016,6
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Education,University,1,0,2018,5,2016,3
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,University,1,0,2019,11,2016,5
0,Research Contract,RIC RE&D and BD&I,1,NotGiven,NotGiven,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2019,11,2016,6
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,Multinational / Other Large Corporate,1,1,2019,5,2019,5
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,University,1,0,2016,3,2016,1
0,Technology Transfer,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,11
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2017,6,2017,6
0,Technology Transfer,RIC RE&D and BD&I,1,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Services,Financial & Insurance,Large Australian Corporate,1,0,2019,11,2017,10
1,Grants,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,2019,11,2017,1
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,11
1,Panel,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2019,11,2017,7
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,NotGiven,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,2019,11,2017,5
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,1,2019,11,2018,4
0,Research Contract,RIC-BD&I,1,NotGiven,NotGiven,0,Health,Medical Devices,SME (small to medium enterprise),1,0,2020,2,2019,9
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2019,7,2019,7
0,Research Contract,RIC RE&D and BD&I,1,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,2019,11,2016,7
1,Technology Transfer,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,2016,2,2015,11
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2019,11,2017,4
1,Panel,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,NotGiven,0,Defence,Defence,Government: Australia: Federal,1,0,2019,11,2017,6
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Transportation & Logistics,Transportation & Logistics,SME (small to medium enterprise),1,0,2018,4,2018,4
0,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2019,11,2017,11
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Large Australian Corporate,1,1,2019,5,2019,4
1,Grants,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Construction & Construction Materials,Construction & Construction Materials,Large Australian Corporate,1,0,2019,11,2017,1
0,Panel,RIC RE&D and BD&I,1,NotGiven,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,2019,11,2017,7
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Health,Biotechnology (non-Pharma),Not for profit,1,0,2019,11,2016,5
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2019,7,2018,9
0,Consultancy (Non-research),RIC RE&D and BD&I,1,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2019,11,2016,8
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Large Australian Corporate,1,1,2018,4,2018,3
0,Research Contract,RIC RE&D and BD&I,1,NotGiven,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,7
1,Technology Transfer,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,NotGiven,0,Mining & Refining,Mining & Refining,SME (small to medium enterprise),1,0,2019,11,2017,5
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2019,11,2017,7
1,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Mining & Refining,Mining & Refining,Large Australian Corporate,1,0,2019,11,2017,6
0,Research Contract,RIC RE&D and BD&I,1,NotGiven,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2019,11,2016,7
0,Consultancy (Non-research),RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Financial & Insurance,Government: International,1,0,2019,11,2018,10
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,1,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2019,11,2017,9
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,"Retail, Travel, Hospitality & Leisure",Government: Australia: Local & State,1,0,2019,7,2019,7
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,2020,1,2018,11
0,Research Contract,RIC RE&D and BD&I,1,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2019,11,2017,7
1,Grants,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Construction & Construction Materials,Construction & Construction Materials,Large Australian Corporate,1,0,2018,10,2018,7
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,NotGiven,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,2019,11,2017,7
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Financial & Insurance,Government: International,1,0,2018,12,2017,6
0,Research Contract,RIC RE&D and BD&I,1,NotGiven,NotGiven,0,Public Administration,Public Administration,Not for profit,1,0,2019,11,2016,10
1,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Environmental,Government: Australia: Local & State,1,0,2019,2,2018,11
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Medical Devices,Large Australian Corporate,1,0,2019,11,2017,3
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,2019,11,2016,5
0,Consultancy (Non-research),RIC RE&D and BD&I,1,NotGiven,NotGiven,0,Public Administration,Public Administration,Not for profit,1,0,2019,11,2016,10
1,Consultancy (Non-research),RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,2019,11,2017,11
0,Technology Transfer,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,NotGiven,0,Health,Medical Devices,Multinational / Other Large Corporate,1,0,2019,11,2017,6
0,Consultancy (Non-research),RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Community,Government: Australia: Local & State,1,0,2017,7,2017,6
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZmnxAAC,NotGiven,0,Services,Environmental,Government: Australia: Federal,1,1,2019,11,2017,7
0,Research Contract,RIC RE&D and BD&I,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,2018,4,2018,3
0,Technology Transfer,RIC RE&D and BD&I,1,0012e000002ZGfbAAG,NotGiven,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,2019,11,2017,6
