Id,StageName,RecordType.Name,RICE_Supported__c,Created_year,Crated_month,Close_year,Close_month,AccountId,Lead_Faculty__c,Parent_Opportunity__c,RecordType.Name.1,Industry,Business_Type__c,Is_External__c,ParentId
0062e000002HH2eAAG,Closed Won,Research Contract,RIC RE&D and BD&I,2017,01,2001,11,0012e000003A6wSAAS,0012e000002ZmnzAAC,,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),External,
0062e000002HH2EAAW,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,02,2001,11,0012e000003A6bDAAS,0012e000002ZmnzAAC,,Business Organization,Health,Multinational / Other Large Corporate,External,0012e000003A6aGAAS
0062e000002HH2fAAG,Closed Won,Grants,RIC RE&D and BD&I,2017,04,2001,11,0012e000003A6ExAAK,0012e000002ZmnzAAC,0062e000002HFakAAG,Business Organization,Agriculture & Horticulture,Not for profit,External,
0062e000002HH2FAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,05,2001,11,0012e000003A6bDAAS,0012e000002ZmnzAAC,,Business Organization,Health,Multinational / Other Large Corporate,External,0012e000003A6aGAAS
0062e000002HH2gAAG,Closed Won,Research Contract,RIC-BD&I,2017,06,1930,6,0012e000003A7BbAAK,0012e000002ZmnzAAC,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HH2GAAW,Closed Won,Grants,RIC-BD&I,2019,03,1930,6,0012e000003A6xBAAS,0012e000002ZGfbAAG,,Business Organization,Health,Not for profit,External,
0062e000002HH2hAAG,Closed Lost,Research Contract,RIC-BD&I,2018,10,1930,9,0012e000003A6xGAAS,0012e000002ZGfbAAG,,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),External,
0062e000002HH2HAAW,Awaiting Results,Grants,RIC RE&D and BD&I,2019,09,1931,12,0012e000003A6osAAC,0012e000002ZGfbAAG,0062e000002HFayAAG,Business Organization,Public Administration,Government: Australia: Federal,External,0012e000003A6FfAAK
0062e000002HH2iAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,11,2017,3,0012e000003A6xRAAS,0012e000002ZmnxAAC,,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,External,
0062e000002HH2IAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,04,2001,11,0012e000003A6jWAAS,0012e000002ZmnzAAC,,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,
0062e000002HH2jAAG,Closed Lost,Technology Transfer,RIC RE&D and BD&I,2016,01,2001,11,0012e000003A6xRAAS,0012e000002ZmnzAAC,,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,External,
0062e000002HH2JAAW,Closed Won,Research Contract,RIC-BD&I,2019,08,2022,11,0012e000003A6x5AAC,0012e000002ZGfbAAG,,Business Organization,Health,SME (small to medium enterprise),External,
0062e000002HH2kAAG,Closed Won,Research Contract,RIC RE&D and BD&I,2018,09,2003,9,0012e000003A6rPAAS,0012e000002ZmnzAAC,,Business Organization,Health,SME (small to medium enterprise),External,
0062e000002HH2KAAW,Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,2016,02,2001,11,0012e000003A6vnAAC,0012e000002ZmnzAAC,,Business Organization,Health,Not for profit,External,
0062e000002HH2lAAG,Proposing,Research Contract,RIC-BD&I,2017,10,1930,10,0012e000003A7A1AAK,0012e000002ZmnzAAC,,Business Organization,Aquaculture & Fisheries,SME (small to medium enterprise),External,
0062e000002HH2LAAW,Closed Won,Research Contract,RIC RE&D and BD&I,2017,11,2001,11,0012e000003A6xTAAS,0012e000002ZLg7AAG,,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,External,
0062e000002HH2mAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,10,1930,6,0012e000003A6xMAAS,0012e000002ZmnzAAC,,Business Organization,Agriculture & Horticulture,Government: Australia: Federal,External,
0062e000002HH2MAAW,Closed Won,Research Contract,RIC-BD&I,2018,10,1931,12,0012e000003A6jhAAC,0012e000002ZmnzAAC,,Business Organization,Veterinary,SME (small to medium enterprise),External,
0062e000002HH2nAAG,Developing,Research Contract,RIC-BD&I,2019,07,2019,2,0012e000003A6J0AAK,0012e000002ZmnzAAC,,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),External,
0062e000002HH2NAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,03,2001,11,0012e000003A6vQAAS,0012e000002ZmnzAAC,,Business Organization,Services,SME (small to medium enterprise),External,
0062e000002HH2oAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2018,01,2001,11,0012e000003A78IAAS,0012e000002ZmnzAAC,,Business Organization,Services,University,External,
0062e000002HH2OAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,07,2001,11,0012e000003A6FWAA0,0012e000002ZmnzAAC,,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),External,
0062e000002HH2pAAG,Closed Lost,Research Contract,RIC-BD&I,2017,06,2014,11,0012e000003A6wFAAS,0012e000002ZmnzAAC,,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,
0062e000002HH2PAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,05,2001,11,0012e000003A6FWAA0,0012e000002ZmnzAAC,,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),External,
0062e000002HH2qAAG,Closed Lost,Research Contract,RIC-BD&I,2018,09,1930,6,0012e000003A6wFAAS,0012e000002ZmnzAAC,0062e000002HH2pAAG,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,
0062e000002HH2QAAW,Closed Won,Technology Transfer,RIC RE&D and BD&I,2016,03,2001,11,0012e000003A6wtAAC,0012e000002ZGfbAAG,,Business Organization,Health,Not for profit,External,
0062e000002HH2rAAG,Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,2018,10,2021,12,0012e000003A6wFAAS,0012e000002ZmnzAAC,0062e000002HH2pAAG,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,
0062e000002HH2RAAW,Closed Won,Research Contract,RIC-BD&I,2018,11,1930,4,0012e000003A76tAAC,0012e000002ZGfbAAG,,Business Organization,Health,Multinational / Other Large Corporate,External,0012e000003A6d4AAC
0062e000002HH2sAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,11,2005,12,0012e000003A6xNAAS,0012e000002ZNYOAA4,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HH2SAAW,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2017,07,2001,11,0012e000003A6wuAAC,0012e000002ZmnzAAC,,Business Organization,Agriculture & Horticulture,Government: Australia: Federal,External,
0062e000002HH2tAAG,Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,2018,01,2020,2,0012e000003A6xNAAS,0012e000002ZNYOAA4,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HH2TAAW,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2016,06,2001,11,0012e000003A6wuAAC,0012e000002ZmnzAAC,,Business Organization,Agriculture & Horticulture,Government: Australia: Federal,External,
0062e000002HH2uAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,11,2005,12,0012e000003A6xNAAS,0012e000002ZNYOAA4,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HH2UAAW,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2017,06,2001,11,0012e000003A6wNAAS,0012e000002ZmnzAAC,,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),External,
0062e000002HH2vAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,01,2001,11,0012e000003A6xNAAS,0012e000002ZmnzAAC,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HH2VAAW,Closed Won,Research Contract,RIC RE&D and BD&I,2018,09,2001,11,0012e000003A6woAAC,0012e000002ZGfbAAG,,Business Organization,Services,Government: International,External,
0062e000002HH2wAAG,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,09,2003,10,0012e000003A6xNAAS,0012e000002Zmo0AAC,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HH2WAAW,Closed Won,Research Contract,RIC RE&D and BD&I,2018,04,2001,11,0012e000003A6wIAAS,0012e000002ZmnzAAC,,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),External,
0062e000002HH2xAAG,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2016,07,2001,1,0012e000003A6xNAAS,0012e000002ZFZYAA4,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HH2XAAW,Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016,04,2001,11,0012e000003A6x0AAC,0012e000002ZmnzAAC,,Business Organization,Services,Not for profit,External,
0062e000002HH2yAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,03,2001,11,0012e000003A6xNAAS,0012e000002ZLgJAAW,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HH2YAAW,Closed Won,Research Contract,RIC RE&D and BD&I,2016,02,2001,11,0012e000003A6GQAA0,0012e000002ZmnzAAC,,Business Organization,Agriculture & Horticulture,Not for profit,External,
0062e000002HH2zAAG,Closed Won,Research Contract,RIC RE&D and BD&I,2017,11,2001,11,0012e000003A6xNAAS,0012e000002ZLg7AAG,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HH2ZAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,02,2001,11,0012e000003A6GQAA0,0012e000002ZmnzAAC,,Business Organization,Agriculture & Horticulture,Not for profit,External,
0062e000002HH30AAG,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2017,08,2001,11,0012e000003A6xNAAS,0012e000002ZmnzAAC,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HH31AAG,Closed Lost,Panel,RIC-BD&I,2017,12,2007,12,0012e000003A6xNAAS,0012e000002ZmnzAAC,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HH32AAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,07,2004,9,0012e000003A6xNAAS,0012e000002ZLgJAAW,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HH33AAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,10,2019,10,0012e000003A6xNAAS,0012e000002ZmOZAA0,,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HH34AAG,Identifying,Research Contract,RIC-BD&I,2018,05,2019,2,0012e000003A6mdAAC,0012e000002ZmnzAAC,,Business Organization,Public Administration,Government: Australia: Local & State,External,0012e000003A78yAAC
0062e000002HH35AAG,Closing,Research Contract,RIC-BD&I,2018,10,1930,11,0012e000003A6wFAAS,0012e000002ZmnzAAC,,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,
0062e000002HH36AAG,Closed Lost,Research Contract,RIC-BD&I,2018,10,2028,6,0012e000003A6wFAAS,0012e000002ZmnzAAC,0062e000002HH2pAAG,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,
0062e000002HH37AAG,Closed Lost,Research Contract,RIC-BD&I,2018,10,2026,4,0012e000003A6wFAAS,0012e000002ZmnzAAC,,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,
0062e000002HH38AAG,Closed Lost,Research Contract,RIC-BD&I,2018,03,1931,5,0012e000003A6xVAAS,0012e000002ZmnzAAC,,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,
0062e000002HH39AAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2018,08,2001,11,0012e000003A6xWAAS,0012e000002ZmnzAAC,,Business Organization,Manufacturing & R&D,PFRO (Publicly-Funded Research Organisation),External,
0062e000002HH3AAAW,Closed Lost,Research Contract,RIC-BD&I,2017,10,1931,8,0012e000003A6xWAAS,0012e000002ZmnzAAC,,Business Organization,Manufacturing & R&D,PFRO (Publicly-Funded Research Organisation),External,
0062e000002HH3bAAG,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2017,03,2001,11,0012e000003A6ZwAAK,0012e000002ZLg7AAG,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HH3BAAW,Closing,Research Contract,RIC-BD&I,2019,07,1930,9,0012e000003A6J0AAK,0012e000002ZmnzAAC,,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),External,
0062e000002HH3cAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,04,2004,4,0012e000003A6ZwAAK,,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HH3CAAW,Closed Lost,Grants,RIC RE&D and BD&I,2018,01,1931,3,0012e000003A6xWAAS,0012e000002ZGfbAAG,,Business Organization,Manufacturing & R&D,PFRO (Publicly-Funded Research Organisation),External,
0062e000002HH3dAAG,Closed Won,Research Contract,RIC RE&D and BD&I,2017,02,2001,11,0012e000003A6ZwAAK,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HH3DAAW,Closed Won,Research Contract,RIC RE&D and BD&I,2017,03,1931,5,0012e000003A6xmAAC,0012e000002ZLgJAAW,,Business Organization,Construction & Construction Materials,Government: Australia: Local & State,External,
0062e000002HH3eAAG,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2016,08,2012,8,0012e000003A6ZwAAK,0012e000002ZmnxAAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HH3EAAW,Closed Won,Research Contract,RIC-BD&I,2019,06,1930,6,0012e000003A75iAAC,0012e000002ZLgJAAW,,Business Organization,Services,SME (small to medium enterprise),External,0012e000003A764AAC
0062e000002HH3fAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,02,2028,2,0012e000003A6aWAAS,0012e000002ZLgIAAW,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HH3FAAW,Closed Won,Research Contract,RIC RE&D and BD&I,2016,05,1930,5,0012e000003A75nAAC,0012e000002ZLgJAAW,,Business Organization,Services,Large Australian Corporate,External,0012e000003A6y8AAC
0062e000002HH3gAAG,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2016,06,2001,11,0012e000003A6ZwAAK,0012e000002ZmnxAAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HH3GAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,10,2001,11,0012e000003A75nAAC,0012e000002ZLgJAAW,,Business Organization,Services,Large Australian Corporate,External,0012e000003A6y8AAC
0062e000002HH3hAAG,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2017,10,2001,11,0012e000003A6ZwAAK,0012e000002ZLgIAAW,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HH3HAAW,Closed Won,Consultancy (Non-research),RIC RE&D and BD&I,2016,10,1930,4,0012e000003A75nAAC,0012e000002ZLgJAAW,,Business Organization,Services,Large Australian Corporate,External,0012e000003A6y8AAC
0062e000002HH3iAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2017,03,2027,4,0012e000003A6ZwAAK,0012e000002ZLgIAAW,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HH3IAAW,Closed Lost,Sponsorship,RIC RE&D and BD&I,2016,08,2001,11,0012e000003A75nAAC,0012e000002ZLgJAAW,,Business Organization,Services,Large Australian Corporate,External,0012e000003A6y8AAC
0062e000002HH3jAAG,Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,2017,08,1931,8,0012e000003A6ZwAAK,0012e000002ZmnxAAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HH3JAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,04,2001,11,0012e000003A75NAAS,,,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,External,
0062e000002HH3kAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,06,1931,12,0012e000003A6ZwAAK,0012e000002ZNYOAA4,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HH3KAAW,Developing,Research Contract,RIC-BD&I,2019,08,2029,7,0012e000003A75nAAC,0012e000002ZLgJAAW,,Business Organization,Services,Large Australian Corporate,External,0012e000003A6y8AAC
0062e000002HH3lAAG,Closed Won,Research Contract,RIC RE&D and BD&I,2017,10,2001,11,0012e000003A6UwAAK,0012e000002ZLgIAAW,,Business Organization,Construction & Construction Materials,Large Australian Corporate,External,
0062e000002HH3LAAW,Closed Lost,Sponsorship,RIC RE&D and BD&I,2016,10,2015,12,0012e000003A75nAAC,0012e000002ZLg7AAG,,Business Organization,Services,Large Australian Corporate,External,0012e000003A6y8AAC
0062e000002HH3mAAG,Closed Won,Research Contract,RIC RE&D and BD&I,2017,03,2001,11,0012e000003A6vbAAC,0012e000002ZLgIAAW,,Business Organization,Agriculture & Horticulture,Not for profit,External,
0062e000002HH3nAAG,Closed Lost,Philanthropic,RIC-RE&D,2018,10,2018,6,0012e000003A6OKAA0,,,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,0012e000003A6ZkAAK
0062e000002HH3oAAG,Closed Lost,Philanthropic,RIC-RE&D,2018,10,2018,6,0012e000003A6OKAA0,0012e000002Zt1zAAC,,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,0012e000003A6ZkAAK
0062e000002HH3pAAG,Closed Lost,Research Contract,RIC-RE&D,2018,08,2001,11,0012e000003A6OKAA0,0012e000002Zt1RAAS,,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,0012e000003A6ZkAAK
0062e000002HH3qAAG,Closed Lost,Research Contract,RIC-RE&D,2018,10,1931,12,0012e000003A6OKAA0,0012e000002ZLg7AAG,,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,0012e000003A6ZkAAK
0062e000002HH3rAAG,Closed Lost,Research Contract,RIC-RE&D,2018,08,2018,6,0012e000003A6OKAA0,0012e000002ZGfbAAG,,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,0012e000003A6ZkAAK
0062e000002HH3sAAG,Closed Lost,Research Contract,RIC-RE&D,2018,08,2018,6,0012e000003A6OKAA0,0012e000002ZGfbAAG,,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,0012e000003A6ZkAAK
0062e000002HH3tAAG,Closed Lost,Research Contract,RIC-RE&D,2018,08,2014,9,0012e000003A6OKAA0,0012e000002ZGfbAAG,,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,External,0012e000003A6ZkAAK
0062e000002HH3uAAG,Closed Lost,Panel,RIC RE&D and BD&I,2017,06,2013,6,0012e000003A70oAAC,0012e000002ZLgIAAW,,Business Organization,Transportation & Logistics,Government: Australia: Local & State,External,
0062e000002HH3vAAG,Closed Won,Research Contract,RIC RE&D and BD&I,2017,06,2024,11,0012e000003A6ZwAAK,0012e000002ZmnxAAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HH3wAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,12,2001,11,0012e000003A6NlAAK,0012e000002ZLgIAAW,,Business Organization,Construction & Construction Materials,Multinational / Other Large Corporate,External,0012e000003A6PoAAK
0062e000002HH3xAAG,Proposing,Research Contract,RIC-BD&I,2019,10,1930,10,0012e000003A6hBAAS,0012e000002ZLgIAAW,0062e000002HH4IAAW,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HH3yAAG,Proposing,Research Contract,RIC-BD&I,2019,10,1930,6,0012e000003A6fGAAS,0012e000002ZLgIAAW,0062e000002HH4IAAW,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HH3zAAG,Identifying,Research Contract,RIC-BD&I,2019,07,2001,7,0012e000003A6ZwAAK,0012e000002ZLgIAAW,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HH40AAG,Identifying,Research Contract,RIC-BD&I,2019,07,2001,7,0012e000003A6xpAAC,0012e000002ZLgIAAW,,Business Organization,Health,Government: Australia: Local & State,External,
0062e000002HH41AAG,Closed Won,Research Contract,RIC-BD&I,2019,09,2019,12,0012e000003A6UkAAK,0012e000002ZLgIAAW,,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),External,
0062e000002HH42AAG,Closed Lost,Consultancy (Non-research),RIC-BD&I,2019,09,1931,7,0012e000003A6y8AAC,0012e000002ZLgIAAW,,Business Organization,Services,Large Australian Corporate,External,
0062e000002HH43AAG,Closed Lost,Research Contract,RIC-BD&I,2019,05,1931,3,0012e000003A6h6AAC,0012e000002ZLgIAAW,,Business Organization,Transportation & Logistics,Government: Australia: Local & State,External,
0062e000002HH44AAG,Identifying,Research Contract,RIC-BD&I,2019,07,2001,7,0012e000003A6UGAA0,0012e000002ZLgIAAW,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HH45AAG,Proposing,Research Contract,RIC-BD&I,2019,10,1930,10,0012e000003A6h9AAC,0012e000002ZLgIAAW,0062e000002HH4IAAW,Business Organization,Public Administration,Government: Australia: Local & State,External,
0062e000002HH46AAG,Identifying,Research Contract,RIC-BD&I,2019,07,2001,7,0012e000003A6zxAAC,0012e000002ZLgIAAW,,Business Organization,Energy & Utilities,Government: Australia: Local & State,External,0012e000003A78yAAC
0062e000002HH47AAG,Identifying,Research Contract,RIC-BD&I,2019,07,2001,7,0012e000003A6UOAA0,0012e000002ZLgIAAW,,Business Organization,Construction & Construction Materials,Multinational / Other Large Corporate,External,
0062e000002HH48AAG,Closed Lost,Research Contract,RIC-BD&I,2019,05,1930,10,0012e000003A6h0AAC,0012e000002ZLgIAAW,,Business Organization,Construction & Construction Materials,Not for profit,External,
0062e000002HH49AAG,Closed Lost,Research Contract,RIC-BD&I,2019,10,1930,4,0012e000003A6hAAAS,0012e000002ZLgIAAW,0062e000002HH4IAAW,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),External,
0062e000002HH4aAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,09,2010,3,0012e000003A6kyAAC,0012e000002ZmnxAAC,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HH4AAAW,Identifying,Research Contract,RIC-BD&I,2019,07,2001,7,0012e000003A6FgAAK,0012e000002ZLgIAAW,,Business Organization,Public Administration,Government: Australia: Local & State,External,0012e000003A78yAAC
0062e000002HH4bAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,05,1930,4,0012e000003A76YAAS,0012e000002ZGfbAAG,,Business Organization,Health,SME (small to medium enterprise),External,
0062e000002HH4BAAW,Identifying,Research Contract,RIC-BD&I,2019,07,2001,7,0012e000003A6h3AAC,0012e000002ZLgIAAW,,Business Organization,Services,Not for profit,External,
0062e000002HH4cAAG,Closed Won,Technology Transfer,RIC RE&D and BD&I,2016,01,1930,9,0012e000003A76dAAC,0012e000002ZGfbAAG,,Business Organization,Health,Multinational / Other Large Corporate,External,
0062e000002HH4CAAW,Identifying,Research Contract,RIC-BD&I,2019,07,2001,7,0012e000003A6hCAAS,0012e000002ZLgIAAW,,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HH4dAAG,Closed Won,Research Contract,RIC-BD&I,2019,05,2007,5,0012e000003A7A9AAK,0012e000002ZGfbAAG,,Business Organization,Services,Not for profit,External,
0062e000002HH4DAAW,Proposing,Research Contract,RIC-BD&I,2019,10,1930,10,0012e000003A6kdAAC,0012e000002ZLgIAAW,0062e000002HH4IAAW,Business Organization,Services,Government: Australia: Local & State,External,
0062e000002HH4eAAG,Closed Won,Research Contract,RIC-BD&I,2019,05,1931,12,0012e000003A6oXAAS,0012e000002ZGfbAAG,,Business Organization,Services,University,External,
0062e000002HH4EAAW,Closed Won,Research Contract,RIC-BD&I,2019,06,1930,8,0012e000003A6abAAC,0012e000002ZLgIAAW,,Business Organization,Services,Not for profit,External,
0062e000002HH4fAAG,Identifying,Technology Transfer,RIC-BD&I,2018,10,1930,8,0012e000003A6i4AAC,0012e000002ZGfbAAG,,Business Organization,Services,University,External,
0062e000002HH4FAAW,Closed Lost,Research Contract,RIC-BD&I,2019,02,1931,10,0012e000003A6USAA0,0012e000002ZLgIAAW,,Business Organization,Services,SME (small to medium enterprise),External,
0062e000002HH4gAAG,Closed Lost,Grants,RIC-BD&I,2018,10,1930,6,,0012e000002ZGfbAAG,,,,,,
0062e000002HH4GAAW,Identifying,Grants,RIC-BD&I,2019,05,1930,6,0012e000003A79XAAS,0012e000002ZLgIAAW,0062e000002IGaiAAG,Business Organization,Public Administration,Government: Australia: Federal,External,
0062e000002HH4hAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,06,2026,8,0012e000003A78UAAS,0012e000002ZmnxAAC,,Business Organization,Health,SME (small to medium enterprise),External,
0062e000002HH4HAAW,Identifying,Research Contract,RIC-BD&I,2019,07,2001,7,0012e000003A6FbAAK,0012e000002ZLgIAAW,,Business Organization,Energy & Utilities,Government: Australia: Local & State,External,0012e000003A78yAAC
0062e000002HH4iAAG,Closed Lost,Research Contract,RIC RE&D and BD&I,2016,05,2001,11,0012e000003A76QAAS,,,Business Organization,Health,Multinational / Other Large Corporate,External,
0062e000002HH4IAAW,Awaiting Results,Grants,RIC-BD&I,2019,05,1930,10,0012e000003A79XAAS,0012e000002ZLgIAAW,0062e000002IGaiAAG,Business Organization,Public Administration,Government: Australia: Federal,External,
0062e000002HH4jAAG,Closed Won,Consultancy (Non-research),RIC-BD&I,2019,05,2016,5,0012e000003A76HAAS,0012e000002ZGfbAAG,,Business Organization,Health,SME (small to medium enterprise),External,
0062e000002HH4JAAW,Closed Won,Consultancy (Non-research),RIC-BD&I,2018,12,1931,3,0012e000003A6qZAAS,0012e000002Zmo0AAC,,Business Organization,Services,Government: Australia: Local & State,External,0012e000003A78yAAC
0062e000002HH4kAAG,Closed Won,Research Contract,RIC RE&D and BD&I,2016,10,1931,5,0012e000003A76eAAC,0012e000002ZmnxAAC,,Business Organization,Health,Large Australian Corporate,External,
0062e000002HH4KAAW,Closed Lost,Research Contract,RIC RE&D and BD&I,2018,06,2001,11,0012e000003A6hZAAS,0012e000002Zmo0AAC,,Business Organization,Public Administration,Not for profit,External,
0062e000002HH4lAAG,Closed Lost,Consultancy (Non-research),RIC RE&D and BD&I,2016,06,2029,7,0012e000003A6NmAAK,0012e000002ZmnxAAC,,Business Organization,Services,Large Australian Corporate,External,
0062e000002HH4LAAW,Closed Won,Grants,RIC-BD&I,2019,08,2014,1,0012e000003A6knAAC,0012e000002ZGfbAAG,0062e000002KY0HAAW,Business Organization,Public Administration,Not for profit,External,
0062e000002HH4mAAG,Closed Won,Research Contract,RIC-BD&I,2018,10,1930,6,0012e000003A6k7AAC,0012e000002ZGfbAAG,,Business Organization,Health,Large Australian Corporate,External,
0062e000002HH4MAAW,Closed Won,Grants,RIC-BD&I,2019,08,2012,9,0012e000003A6knAAC,0012e000002ZGfbAAG,,Business Organization,Public Administration,Not for profit,External,
0062e000002HH4nAAG,Closed Lost,Research Contract,RIC-BD&I,2017,07,1931,3,0012e000003A6k7AAC,0012e000002ZGfbAAG,,Business Organization,Health,Large Australian Corporate,External,
0062e000002HH4NAAW,Closed Won,Custom Education (MSPACE Included),RIC-BD&I,2019,03,2017,3,0012e000003A6hJAAS,0012e000002ZmnzAAC,,Business Organization,Agriculture & Horticulture,Not for profit,External,
0062e000002HH4oAAG,Closing,Research Contract,RIC-BD&I,2017,07,2009,5,0012e000003A6k7AAC,0012e000002ZGfbAAG,,Business Organization,Health,Large Australian Corporate,External,
0062e000002HH4OAAW,Closed Won,Research Contract,RIC-BD&I,2019,06,1931,7,0012e000003A6knAAC,0012e000002ZGfbAAG,,Business Organization,Public Administration,Not for profit,External,
0062e000002HH4pAAG,Closed Won,Research Contract,RIC RE&D and BD&I,2017,10,2001,11,0012e000003A76nAAC,0012e000002ZGfbAAG,,Business Organization,Health,Not for profit,External,
